cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcFSLT	29	0
bcFSQJ	0	0
bcFSSY	0	0
bcFSWN	21	0
bcFSXN	37	0
bcFTKR	0	0
bcFTLM	0	0
bcFTMY	2	0
bcFTTY	0	0
bcFTTZ	0	0
bcFUBF	0	0
bcFUDW	0	0
bcFUIL	0	0
bcFUKN	16	0
bcFUKY	0	0
bcFUOL	0	0
bcFUOS	0	0
bcFUPA	0	0
bcFURQ	11	0
bcFURR	11	0
bcFURX	0	0
bcFUVK	0	0
bcFUZA	20	0
bcFVIQ	9	0
bcFVIW	0	0
bcFVLR	16	0
bcFVLZ	0	0
bcFVNL	7	0
bcFVQB	0	0
bcFVRX	0	0
bcFVSO	0	0
bcFVTX	13	0
bcFVXH	10	0
bcFVYC	0	0
bcFVZW	0	0
bcFVZZ	3	0
bcFWIT	33	0
bcFWMJ	0	0
bcFWWZ	0	0
bcFWYJ	25	0
bcFXKE	25	0
bcFXKM	0	0
bcFXOX	16	0
bcFXPY	0	0
bcFXRO	0	0
bcFXTZ	13	0
bcFXYK	50	0
bcFYAP	0	0
bcFYNN	10	0
bcFYOZ	0	0
bcFZFL	0	0
bcFZHN	0	0
bcFZHY	41	0
bcFZIT	0	0
bcFZKS	24	0
bcFZRJ	0	0
bcFZZV	4	0
bcGAAB	0	0
bcGAFF	16	0
bcGAIZ	11	0
bcGAJX	0	0
bcGAZU	0	0
bcGBGH	0	0
bcGBHM	0	0
bcGBYL	0	0
bcGBYM	0	0
bcGCEQ	0	0
bcGCMD	0	0
bcGCNU	23	0
bcGCTK	0	0
bcGCWK	21	0
bcGCZY	12	0
bcGDBZ	0	0
bcGDFH	0	0
bcGDIE	0	0
bcGDKN	0	0
bcGDMP	0	0
bcGDSC	13	0
bcGEFB	0	0
bcGELX	0	0
bcGENZ	0	0
bcGEPP	0	0
bcGERS	9	0
bcGEZM	0	0
bcGFIV	4	0
bcGFJC	0	0
bcGFJU	6	0
bcGFMM	0	0
bcGFMT	13	0
bcGFRY	0	0
bcGGCE	0	0
bcGGGY	0	0
bcGGMV	11	0
bcGGOJ	0	0
bcGGPQ	13	0
bcGGQZ	23	0
bcGGRQ	10	0
bcGGUL	4	0
bcGGZU	0	0
bcGHAV	1	0
bcGHCV	6	0
bcGHHM	1	0
bcGHQE	0	0
bcGHRF	27	0
bcGHSC	0	0
bcGIQS	0	0
bcGIVC	18	0
bcGIVF	52	0
bcGIXM	0	0
bcGIZG	9	0
bcGJCP	0	0
bcGJFN	21	0
bcGJJZ	0	0
bcGJOF	0	0
bcGJXC	1	0
bcGKCR	0	0
bcGKGZ	26	0
bcGKJH	0	0
bcGKJY	2	0
bcGKKA	10	0
bcGKLZ	0	0
bcGKRG	0	0
bcGKUK	15	0
bcGKVR	0	0
bcGKXT	0	0
bcGLBJ	18	0
bcGLBM	0	0
bcGLJB	12	0
bcGLRT	0	0
bcGMBC	1	0
bcGMET	0	0
bcGMGJ	15	0
bcGMHH	1	0
bcGMSN	25	0
bcGMUS	0	0
bcGMVI	0	0
bcGMVV	0	0
bcGMWF	0	0
bcGMWU	0	0
bcGNAU	26	0
bcGNBY	5	0
bcGNCV	0	0
bcGNDX	0	0
bcGNHH	0	0
bcGNQV	4	0
bcGNSF	0	0
bcGNXO	0	0
bcGNXQ	0	0
bcGOAE	0	0
bcGOBB	16	0
bcGOGE	4	0
bcGOLJ	0	0
bcGOOF	0	0
bcGOOX	21	0
bcGORD	22	0
bcGOVC	0	0
bcGOXU	0	0
bcGPAO	17	0
bcGPEU	0	0
bcGPSK	19	0
bcGPTM	0	0
bcGPTS	0	0
bcGPZS	6	0
bcGQBV	3	0
bcGQBY	13	0
bcGQDD	1	0
bcGQDF	0	0
bcGQER	0	0
bcGQHA	1	0
bcGQKK	0	0
bcGQMY	31	0
bcGQPI	0	0
bcGQQM	19	0
bcGQYC	0	0
bcGQYV	2	0
bcGRAD	15	0
bcGRGT	0	0
bcGROU	1	0
bcGRVH	0	0
bcGSDE	18	0
bcGSFV	16	0
bcGSGG	0	0
bcGSKS	17	0
bcGSMQ	0	0
bcGSOA	1	0
bcGSZD	1	0
bcGTMU	0	0
bcGTOI	0	0
bcGTSQ	19	0
bcGTTI	32	0
bcGTUC	16	0
bcGUAX	0	0
bcGUGA	22	0
bcGUKP	0	0
bcGUPL	60	0
bcGUPQ	0	0
bcGUYW	2	0
bcGVAL	21	0
bcGVHT	15	0
bcGVII	0	0
bcGVLG	1	0
bcGVNL	0	0
bcGVUY	0	0
bcGVVZ	2	0
bcGVWF	0	0
bcGVYQ	13	0
bcGWAD	12	0
bcGWEF	0	0
bcGWLA	0	0
bcGWLL	0	0
bcGWRJ	19	0
bcGWRQ	0	0
bcGWYO	0	0
bcGWYY	7	0
bcGXMH	0	0
bcGXXX	1	0
bcGXZD	11	0
bcGYBZ	0	0
bcGYCG	22	0
bcGYFW	0	0
bcGYHD	28	0
bcGYHH	11	0
bcGYKF	3	0
bcGYKW	14	0
bcGYOQ	19	0
bcGYPY	0	0
bcGYRF	0	0
bcGYRN	1	0
bcGZCF	0	0
bcGZFN	0	0
bcGZJR	0	0
bcGZND	0	0
bcGZOQ	11	0
bcGZOW	28	0
bcGZXJ	15	0
bcHAAW	4	0
bcHAEM	6	0
bcHAEZ	0	0
bcHAKN	10	0
bcHANA	0	0
bcHANP	20	0
bcHBBE	0	0
bcHBJG	18	0
bcHBLK	9	0
bcHBLU	0	0
bcHBUY	0	0
bcHBVF	0	0
bcHCBI	2	0
bcHCHA	0	0
bcHCHM	0	0
bcHCJG	15	0
bcHCMA	0	0
bcHCNT	15	0
bcHCRC	2	0
bcHCTC	27	0
bcHCTT	28	0
bcHCVW	0	0
bcHDAN	0	0
bcHDDM	30	0
bcHDDQ	0	0
bcHDDS	20	0
bcHDHD	21	0
bcHDIK	0	0
bcHDNQ	0	0
bcHDOX	0	0
bcHDZI	3	0
bcHEBM	0	0
bcHEBV	3	0
bcHECB	0	0
bcHEDO	0	0
bcHEIN	0	0
bcHEIP	0	0
bcHEIX	0	0
bcHELM	19	0
bcHEXS	0	0
bcHEYG	20	0
bcHEYK	8	0
bcHFDE	40	0
bcHFJW	17	0
bcHFVA	0	0
bcHFWP	36	0
bcHFWR	0	0
bcHFYX	0	0
bcHFZA	13	0
bcHGHI	0	0
bcHGTJ	0	0
bcHHLL	13	0
bcHHNS	13	0
bcHHRS	0	0
bcHHTB	0	0
bcHHTO	0	0
bcHIBL	0	0
bcHIDT	12	0
bcHIGE	12	0
bcHIJT	0	0
bcHIPB	0	0
bcHIXC	0	0
bcHJBP	0	0
bcHJCU	0	0
bcHJDP	0	0
bcHJJI	6	0
bcHJNI	3	0
bcHJQV	0	0
bcHKAQ	0	0
bcHKEV	17	0
bcHKLQ	0	0
bcHKOE	0	0
bcHKQW	0	0
bcHKXQ	26	0
bcHKYT	0	0
bcHLAG	15	0
bcHLCV	0	0
bcHLDC	0	0
bcHLOS	1	0
bcHMUI	17	0
bcHNJE	0	0
bcHNKI	0	0
bcHNKQ	10	0
bcHNQH	1	0
bcHNRG	2	0
bcHNUE	0	0
bcHPEE	28	0
bcHPNI	0	0
bcHPRV	0	0
bcHPSM	1	0
bcHPZS	0	0
bcHQCK	0	0
bcHQDZ	0	0
bcHQES	2	0
bcHQGA	12	0
bcHQKM	57	0
bcHQLE	16	0
bcHQMY	0	0
bcHQQV	0	0
bcHQSD	44	0
bcHQVW	25	0
bcHRRO	1	0
bcHRUP	2	0
bcHRVE	0	0
bcHRVU	11	0
bcHRWD	0	0
bcHRZB	19	0
bcHRZR	4	0
bcHSKT	0	0
bcHSRS	0	0
bcHSTT	0	0
bcHSXC	13	0
bcHTBW	0	0
bcHTCP	34	0
bcHTDA	33	0
bcHTEC	0	0
bcHTEO	12	0
bcHTHM	9	0
bcHTJK	34	0
bcHTOH	0	0
bcHTRS	0	0
bcHTYG	3	0
bcHUJB	0	0
bcHUJT	0	0
bcHUOW	11	0
bcHVAS	6	0
bcHVEZ	19	0
bcHVGC	21	0
bcHVGN	0	0
bcHVHS	11	0
bcHVJJ	0	0
bcHVRS	26	0
bcHVSL	0	0
bcHVWF	0	0
bcHVWQ	0	0
bcHVYH	0	0
bcHWDA	0	0
bcHWIO	1	0
bcHWXJ	0	0
bcHXCH	0	0
bcHXDM	0	0
bcHXEX	0	0
bcHXGX	0	0
bcHXHQ	0	0
bcHXXO	32	0
bcHYHI	11	0
bcHYIC	5	0
bcHYLM	0	0
bcHYMC	2	0
bcHYOF	0	0
bcHYSO	10	0
bcHZCF	0	0
bcHZDG	0	0
bcHZGW	0	0
bcHZIJ	0	0
bcHZJJ	0	0
bcHZLV	0	0
bcHZPO	0	0
bcHZUL	15	0
bcHZYD	0	0
bcIADF	1	0
bcIANG	0	0
bcIANV	0	0
bcIATA	25	0
bcIBBO	2	0
bcIBBW	0	0
bcIBCU	16	0
bcIBGG	0	0
bcIBHX	23	0
bcIBJJ	16	0
bcIBMX	27	0
bcIBNC	0	0
bcICAB	0	0
bcICFZ	0	0
bcICLW	0	0
bcICQG	0	0
bcICTZ	0	0
bcICWE	9	0
bcICWR	45	0
bcIDFT	0	0
bcIDIC	0	0
bcIDIN	0	0
bcIDIX	26	0
bcIDJJ	0	0
bcIDNG	0	0
bcIDOV	14	0
bcIDSA	19	0
bcIDTR	0	0
bcIEBD	1	0
bcIEBN	0	0
bcIENH	3	0
bcIEVD	0	0
bcIEYZ	22	0
bcIFCE	0	0
bcIFLL	33	0
bcIFOI	4	0
bcIFOY	23	0
bcIFPR	16	0
bcIFRU	12	0
bcIFVJ	22	0
bcIGCE	13	0
bcIGHH	0	0
bcIGMG	10	0
bcIGPZ	16	0
bcIGYK	0	0
bcIHDX	0	0
bcIHEB	21	0
bcIHKA	1	0
bcIICB	0	0
bcIICG	0	0
bcIICI	24	0
bcIILS	0	0
bcIILV	4	0
bcIIPQ	19	0
bcIIRT	0	0
bcIISB	11	0
bcIIUZ	0	0
bcIJQN	0	0
bcIJQS	36	0
bcIJUW	3	0
