cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcFICZ	0	0
bcFILO	0	0
bcFINY	14	0
bcFIPU	4	0
bcFIPX	60	0
bcFIQI	0	0
bcFIRH	3	0
bcFIVT	0	0
bcFIXL	0	0
bcFJCQ	3	0
bcFJFB	0	0
bcFJFC	3	0
bcFJGL	18	0
bcFJHG	0	0
bcFJMR	0	0
bcFJRI	1	0
bcFJTO	11	0
bcFKAT	0	0
bcFKFB	20	0
bcFKFO	0	0
bcFKLM	20	0
bcFKNS	0	0
bcFKOR	7	0
bcFLGN	0	0
bcFLHN	0	0
bcFLIU	0	0
bcFLKN	1	0
bcFLSO	18	0
bcFLSQ	14	0
bcFLTC	1	0
bcFLTP	0	0
bcFLUV	0	0
bcFLYC	1	0
bcFMAX	0	0
bcFMBZ	0	0
bcFMCV	0	0
bcFMEP	0	0
bcFMGD	0	0
bcFMHC	0	0
bcFMIP	1	0
bcFMNA	0	0
bcFMRC	0	0
bcFMRW	0	0
bcFMTS	0	0
bcFMTZ	0	0
bcFMUH	0	0
bcFMUV	0	0
bcFMUY	14	0
bcFMXD	3	0
bcFMZJ	0	0
bcFNBU	0	0
bcFNFD	0	0
bcFNJS	1	0
bcFNLQ	14	0
bcFNNE	0	0
bcFNOK	0	0
bcFNQG	4	0
bcFNSN	0	0
bcFNUH	0	0
bcFNVZ	10	0
bcFNWP	0	0
bcFNXM	0	0
bcFOAF	0	0
bcFOCZ	1	0
bcFOGM	0	0
bcFOIO	17	0
bcFOKC	41	0
bcFONC	14	0
bcFOOZ	0	0
bcFOWU	0	0
bcFOYW	0	0
bcFPEG	0	0
bcFPGB	0	0
bcFPPV	6	0
bcFPQQ	0	0
bcFPSO	20	0
bcFPVM	0	0
bcFPWW	0	0
bcFPYW	0	0
bcFQDG	1	0
bcFQEU	0	0
bcFQOP	0	0
bcFQOT	1	0
bcFQPG	11	0
bcFQRK	1	0
bcFQXW	22	0
bcFRDN	11	0
bcFRHI	4	0
bcFRLU	0	0
bcFRMM	17	0
bcFRQJ	7	0
bcFRUS	0	0
bcFRYD	0	0
bcFSGL	17	0
bcFSHJ	0	0
bcFSIH	0	0
bcFSJW	0	0
bcFSLG	0	0
bcFSNA	0	0
bcFSRI	0	0
bcFSYT	0	0
bcFTAG	19	0
bcFTBF	0	0
bcFTFZ	20	0
bcFTKP	0	0
bcFTKX	0	0
bcFTPX	0	0
bcFTQQ	0	0
bcFTRX	0	0
bcFTUY	0	0
bcFTZE	22	0
bcFUCG	0	0
bcFUJS	0	0
bcFUKP	0	0
bcFUNA	40	0
bcFUQN	0	0
bcFUSR	1	0
bcFVDG	0	0
bcFVHU	0	0
bcFVJD	11	0
bcFVLC	0	0
bcFVMK	0	0
bcFVTG	0	0
bcFWGT	0	0
bcFWGU	0	0
bcFWIA	0	0
bcFWLS	0	0
bcFWMK	0	0
bcFWRQ	0	0
bcFWVK	20	0
bcFWWM	7	0
bcFXIQ	0	0
bcFXLH	0	0
bcFXPY	0	0
bcFYCZ	0	0
bcFYKW	0	0
bcFYNY	15	0
bcFYYB	0	0
bcFYZE	0	0
bcFYZF	0	0
bcFZDJ	0	0
bcFZMN	0	0
bcFZQF	0	0
bcFZZQ	0	0
bcGABC	0	0
bcGAHC	0	0
bcGAMY	0	0
bcGAPK	52	0
bcGAPT	0	0
bcGAQC	0	0
bcGAQJ	0	0
bcGAYE	1	0
bcGAYJ	14	0
bcGAYV	1	0
bcGAZH	0	0
bcGBBJ	0	0
bcGBCT	37	0
bcGBEN	1	0
bcGBHW	0	0
bcGBJL	0	0
bcGBMT	1	0
bcGBPD	0	0
bcGBPI	0	0
bcGBPR	20	0
bcGBQO	1	0
bcGBRB	0	0
bcGBXA	0	0
bcGBXJ	1	0
bcGBZA	0	0
bcGCDN	0	0
bcGCDT	16	0
bcGCET	1	0
bcGCFW	0	0
bcGCHU	43	0
bcGCUW	0	0
bcGCWX	0	0
bcGCZW	0	0
bcGDBZ	0	0
bcGDIW	0	0
bcGDKO	13	0
bcGDKX	0	0
bcGDMI	0	0
bcGDNS	0	0
bcGDRY	24	0
bcGDTR	0	0
bcGDUQ	0	0
bcGDWJ	0	0
bcGDWM	19	0
bcGEDY	8	0
bcGEFN	0	0
bcGENV	1	0
bcGEUZ	13	0
bcGEWW	1	0
bcGEZB	0	0
bcGEZQ	21	0
bcGEZZ	18	0
bcGFAB	0	0
bcGFHB	0	0
bcGFPV	0	0
bcGFQZ	0	0
bcGFWG	7	0
bcGFXX	0	0
bcGGAR	0	0
bcGGBG	0	0
bcGGDE	1	0
bcGGGG	0	0
bcGGJG	1	0
bcGGNF	1	0
bcGGYO	0	0
bcGGYU	12	0
bcGGZN	0	0
bcGHHP	0	0
bcGHMJ	0	0
bcGHXB	0	0
bcGHXK	0	0
bcGHXW	0	0
bcGHXY	12	0
bcGHZE	1	0
bcGIEO	0	0
bcGIES	17	0
bcGIGF	4	0
bcGIOB	0	0
bcGIUE	0	0
bcGIUO	18	0
bcGIYX	0	0
bcGJBN	0	0
bcGJCO	0	0
bcGJDM	7	0
bcGJHE	0	0
bcGJJJ	2	0
bcGJLR	23	0
bcGJTW	14	0
bcGKAO	1	0
bcGKBC	0	0
bcGKCT	26	0
bcGKME	1	0
bcGKNR	0	0
bcGKQI	0	0
bcGKRO	44	0
bcGKTX	0	0
bcGKYT	1	0
bcGLCV	0	0
bcGLFQ	19	0
bcGLRC	1	0
bcGLWG	31	0
bcGMDT	24	0
bcGMIU	3	0
bcGMJF	13	0
bcGMJL	0	0
bcGMLH	0	0
bcGMQY	23	0
bcGMRZ	0	0
bcGMVW	3	0
bcGMXH	22	0
bcGMXK	0	0
bcGMYH	0	0
bcGMZA	0	0
bcGNCZ	1	0
bcGNLE	0	0
bcGNLO	0	0
bcGNMS	0	0
bcGNNC	0	0
bcGNQT	0	0
bcGNWQ	0	0
bcGNZX	0	0
bcGOBT	0	0
bcGOCH	0	0
bcGOEZ	0	0
bcGOUL	1	0
bcGOVD	0	0
bcGOWT	19	0
bcGPEI	0	0
bcGPGO	37	0
bcGPHC	0	0
bcGPKA	8	0
bcGPQN	3	0
bcGPTK	17	0
bcGPXS	1	0
bcGPYV	4	0
bcGQCG	2	0
bcGQDK	10	0
bcGQFO	0	0
bcGQGE	3	0
bcGRFP	0	0
bcGRGW	1	0
bcGRLF	0	0
bcGRMF	1	0
bcGRTE	0	0
bcGRWE	19	0
bcGSSU	1	0
bcGSXA	0	0
bcGSXB	0	0
bcGSXJ	0	0
bcGTEI	0	0
bcGTGR	0	0
bcGTGW	0	0
bcGTOI	0	0
bcGTQH	0	0
bcGTSN	0	0
bcGUAM	1	0
bcGUBL	0	0
bcGUTC	0	0
bcGUZG	0	0
bcGVAQ	0	0
bcGVFL	0	0
bcGVGF	1	0
bcGVGM	0	0
bcGVLU	0	0
bcGVMB	1	0
bcGVOA	0	0
bcGVRS	0	0
bcGVUC	0	0
bcGVUR	0	0
bcGVWJ	12	0
bcGWDV	1	0
bcGWEX	0	0
bcGWHP	17	0
bcGWIZ	0	0
bcGWKI	0	0
bcGWLQ	16	0
bcGWOL	0	0
bcGWPI	0	0
bcGWQB	0	0
bcGWRW	0	0
bcGXAI	0	0
bcGXJN	0	0
bcGXJZ	14	0
bcGXRO	6	0
bcGYCJ	0	0
bcGYDS	0	0
bcGYHI	1	0
bcGYHV	0	0
bcGYOX	26	0
bcGYTE	0	0
bcGYTM	0	0
bcGYUB	0	0
bcGYUC	0	0
bcGZDQ	0	0
bcGZFI	0	0
bcGZGE	1	0
bcGZGW	0	0
bcGZIU	0	0
bcGZOZ	0	0
bcGZQP	1	0
bcGZTD	0	0
bcGZVG	0	0
bcGZVR	0	0
bcGZZK	0	0
bcHACW	0	0
bcHADF	0	0
bcHADH	0	0
bcHAEN	7	0
bcHAHM	0	0
bcHAKM	0	0
bcHAOG	29	0
bcHAQD	0	0
bcHAVQ	16	0
bcHAWJ	1	0
bcHAYM	0	0
bcHAZM	1	0
bcHBDK	0	0
bcHBDP	1	0
bcHBEA	0	0
bcHBEN	0	0
bcHBJY	2	0
bcHBLG	0	0
bcHBRV	1	0
bcHBUU	16	0
bcHBXM	0	0
bcHBXX	30	0
bcHBYN	14	0
bcHCBA	19	0
bcHCBV	0	0
bcHCIK	1	0
bcHCIR	0	0
bcHCPP	0	0
bcHCWT	0	0
bcHDAQ	13	0
bcHDEA	0	0
bcHDGF	0	0
bcHDJM	14	0
bcHDKS	0	0
bcHDNW	14	0
bcHDRH	2	0
bcHDVU	4	0
bcHDXU	0	0
bcHDYN	0	0
bcHEIW	5	0
bcHEJJ	10	0
bcHEJO	0	0
bcHEJQ	11	0
bcHEJT	19	0
bcHEKD	0	0
bcHEOL	14	0
bcHEOM	0	0
bcHEOQ	0	0
bcHERQ	1	0
bcHESN	0	0
bcHEUM	0	0
bcHEWI	0	0
bcHEXV	18	0
bcHFML	0	0
bcHFNO	30	0
bcHFRH	0	0
bcHFSG	0	0
bcHFUN	9	0
bcHFZG	0	0
bcHGBG	1	0
bcHGKT	0	0
bcHGKV	0	0
bcHGOO	13	0
bcHGQF	0	0
bcHGTA	25	0
bcHGTR	49	0
bcHGTZ	0	0
bcHGVG	26	0
bcHHBX	12	0
bcHHLR	0	0
bcHHPW	0	0
bcHHRL	0	0
bcHHSY	0	0
bcHHWQ	0	0
bcHHYR	0	0
bcHHZL	0	0
bcHIBJ	66	0
bcHICG	2	0
bcHIXC	0	0
bcHIXO	22	0
bcHIYD	20	0
bcHJEY	0	0
bcHJOK	0	0
bcHJPE	0	0
bcHJRD	1	0
bcHJRL	0	0
bcHJSF	23	0
bcHJUV	4	0
bcHJXL	0	0
bcHKBM	0	0
bcHKGL	9	0
bcHKKZ	0	0
bcHKNJ	0	0
bcHKOX	1	0
bcHKPC	22	0
bcHKRC	0	0
bcHKRX	8	0
bcHKXK	0	0
bcHKYF	27	0
bcHKYR	0	0
bcHKZV	0	0
bcHLAI	28	0
bcHLHF	0	0
bcHLIO	0	0
bcHLJU	0	0
bcHLQN	0	0
bcHLSV	0	0
bcHMBK	0	0
bcHMLS	0	0
bcHMNA	0	0
bcHMNH	17	0
bcHMYA	0	0
bcHMYQ	0	0
bcHNGR	14	0
bcHNJK	1	0
bcHNJU	8	0
bcHNLU	13	0
bcHNUZ	38	0
bcHODP	0	0
bcHOIA	0	0
bcHOOM	0	0
bcHOTA	0	0
bcHOUK	0	0
bcHPCY	11	0
bcHPDN	0	0
bcHPDZ	0	0
bcHPEQ	0	0
bcHPFN	7	0
bcHPFP	0	0
bcHPFX	0	0
bcHPYR	0	0
bcHQGN	0	0
bcHQHH	20	0
bcHQKM	0	0
bcHQKZ	0	0
bcHQNO	0	0
bcHQPY	0	0
bcHQQP	0	0
bcHQWA	1	0
bcHQZB	0	0
bcHREO	0	0
bcHRKG	38	0
bcHRLU	17	0
bcHRMY	0	0
bcHROM	0	0
bcHROV	0	0
bcHRQE	0	0
bcHRVX	0	0
bcHRWC	0	0
bcHRXM	4	0
bcHRZT	22	0
bcHSDB	0	0
bcHSEO	0	0
bcHSKV	0	0
bcHSMH	9	0
bcHSOD	16	0
bcHSOE	0	0
bcHSPR	0	0
bcHSSC	18	0
bcHSZG	0	0
bcHTEP	0	0
bcHTRD	0	0
bcHTRR	0	0
bcHTUX	0	0
bcHTVJ	0	0
bcHUDL	0	0
bcHUKA	0	0
bcHUKU	1	0
bcHUNW	1	0
bcHUPQ	13	0
bcHUQZ	0	0
bcHVFY	0	0
bcHVLQ	0	0
bcHVOG	0	0
bcHVTU	0	0
bcHWBX	13	0
bcHWFF	0	0
bcHWHB	0	0
bcHWOA	0	0
bcHWQE	1	0
bcHWSO	0	0
bcHWUE	1	0
bcHWWT	20	0
bcHXDO	0	0
bcHXHY	0	0
bcHXJH	1	0
bcHXVT	7	0
bcHXWS	0	0
bcHXXR	49	0
bcHXXS	4	0
bcHXZY	0	0
bcHYAE	5	0
bcHYFW	0	0
bcHYNY	2	0
bcHYOR	18	0
bcHYSK	1	0
bcHYVF	18	0
bcHYXO	4	0
bcHYZQ	0	0
bcHZAH	0	0
bcHZHT	0	0
bcHZJB	0	0
bcHZJG	0	0
bcHZLK	0	0
bcHZYD	0	0
bcHZYH	0	0
bcIACE	0	0
bcIACX	0	0
bcIADI	19	0
bcIAGP	10	0
bcIAHS	0	0
bcIAME	0	0
bcIAOV	0	0
bcIBAF	0	0
bcIBBG	0	0
bcIBCD	15	0
bcIBCZ	0	0
bcIBFI	0	0
bcIBHM	0	0
bcIBKJ	2	0
bcIBLJ	0	0
bcIBQD	0	0
bcIBSU	0	0
bcICAL	0	0
bcICAT	3	0
bcICBU	0	0
bcICCN	13	0
bcICFG	0	0
bcICRJ	0	0
bcICRZ	11	0
bcIDAH	14	0
bcIDIH	2	0
bcIDSF	0	0
bcIDTR	1	0
bcIDWI	0	0
bcIEAI	0	0
bcIECA	7	0
bcIEIK	10	0
bcIEIU	0	0
bcIEJS	37	0
bcIEYG	0	0
bcIFAO	4	0
bcIFAT	0	0
bcIFHU	0	0
bcIFKS	13	0
bcIFNO	18	0
bcIFPI	0	0
bcIFWD	1	0
bcIFZO	0	0
bcIGEQ	0	0
bcIGFW	0	0
bcIGGP	0	0
bcIGIM	0	0
bcIGMK	0	0
bcIGNJ	0	0
bcIGOA	20	0
bcIGYD	29	0
bcIHMJ	0	0
bcIHMM	1	0
bcIHNC	0	0
bcIHQX	0	0
bcIHSW	0	0
bcIHVX	0	0
bcIHYW	0	0
bcIIBP	0	0
bcIICO	0	0
bcIIPK	0	0
bcIIRT	23	0
bcIITA	18	0
bcIIWJ	0	0
bcIIYQ	0	0
bcIJFO	0	0
bcIJJU	0	0
bcIJLM	0	0
bcIKCL	0	0
