cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcCBNN	0	0
bcCBOD	0	0
bcCBSF	0	0
bcCBUE	0	0
bcCBVV	14	48
bcCBWE	1	20
bcCBXV	0	0
bcCBYF	1	0
bcCBZJ	0	0
bcCBZR	0	0
bcCBZS	1	0
bcCBZT	0	29
bcCBZY	1	0
bcCCAO	0	2
bcCCDF	0	0
bcCCFI	1	0
bcCCFJ	3	79
bcCCFZ	76	2
bcCCGI	0	0
bcCCGP	0	0
bcCCHT	6	30
bcCCIN	1	0
bcCCJK	2	1
bcCCKH	1	0
bcCCMH	7	3
bcCCNU	0	35
bcCCOD	0	0
bcCCOI	0	0
bcCCOL	0	0
bcCCOP	0	0
bcCCQL	56	0
bcCCRC	0	0
bcCCRW	3	20
bcCCTO	2	1
bcCCWI	1	0
bcCCWU	0	0
bcCCXL	67	1
bcCDCT	1	0
bcCDDF	0	0
bcCDEW	35	44
bcCDFF	0	13
bcCDIK	58	0
bcCDIS	0	0
bcCDJN	0	0
bcCDMG	0	0
bcCDNF	5	0
bcCDNG	46	0
bcCDOF	53	0
bcCDRR	0	0
bcCDRU	1	0
bcCDRW	1	0
bcCDSA	0	0
bcCDSF	0	0
bcCDSK	0	0
bcCDTG	0	2
bcCDTJ	0	0
bcCDUR	0	0
bcCDVK	2	0
bcCDXT	0	0
bcCDYI	0	0
bcCDYJ	0	0
bcCECY	0	0
bcCEGU	15	0
bcCEGX	0	0
bcCEJD	53	0
bcCEJV	0	0
bcCEMC	26	67
bcCEMK	0	1
bcCEML	1	0
bcCEMM	1	2
bcCEOL	0	0
bcCEOR	0	2
bcCEQS	1	0
bcCERI	0	0
bcCETU	0	0
bcCEVB	2	0
bcCEVF	0	0
bcCEVK	0	0
bcCEWQ	0	0
bcCEWU	0	0
bcCEXR	0	0
bcCEXW	46	0
bcCEYV	40	62
bcCEZH	39	8
bcCEZJ	2	0
bcCEZO	2	2
bcCEZY	1	0
bcCFBE	0	0
bcCFDA	0	0
bcCFHD	36	1
bcCFHI	0	1
bcCFJA	0	0
bcCFJZ	0	0
bcCFKD	1	2
bcCFKU	0	25
bcCFLO	0	1
bcCFLV	0	0
bcCFLW	34	2
bcCFOA	2	0
bcCFOB	0	0
bcCFQE	10	31
bcCFQQ	0	12
bcCFQR	1	1
bcCFRB	0	0
bcCFRT	0	0
bcCFUM	41	8
bcCFUY	37	12
bcCFWA	1	1
bcCFWG	0	0
bcCFXB	0	0
bcCFXI	0	0
bcCFYL	9	1
bcCFYP	0	1
bcCGAI	0	0
bcCGAJ	0	0
bcCGAP	1	0
bcCGAS	0	0
bcCGBI	77	0
bcCGBP	0	31
bcCGCN	1	0
bcCGCY	0	2
bcCGCZ	0	2
bcCGES	1	1
bcCGFH	0	0
bcCGFY	0	0
bcCGIM	43	2
bcCGJP	0	0
bcCGKZ	0	0
bcCGNL	1	3
bcCGNV	0	0
bcCGNW	0	0
bcCGNZ	2	0
bcCGOJ	28	0
bcCGPG	0	0
bcCGQU	0	0
bcCGRC	2	1
bcCGRU	25	0
bcCGRV	0	0
bcCGTM	1	0
bcCGUW	3	3
bcCGXF	40	62
bcCGXK	1	0
bcCGXM	0	0
bcCGZP	0	32
bcCHAC	0	0
bcCHED	1	0
bcCHEE	1	0
bcCHEQ	1	1
bcCHHQ	0	0
bcCHIG	1	0
bcCHIO	91	0
bcCHJE	0	0
bcCHJR	8	0
bcCHKZ	57	71
bcCHLY	24	10
bcCHOB	0	0
bcCHRB	1	0
bcCHSI	11	32
bcCHUG	0	34
bcCHVQ	0	0
bcCHXA	0	1
bcCHXZ	1	1
bcCHYF	21	15
bcCHYI	0	0
bcCIAO	0	2
bcCIDD	1	0
bcCIEP	106	0
bcCIFB	17	5
bcCIFO	0	0
bcCIIP	0	0
bcCILW	1	28
bcCINB	0	79
bcCINY	2	1
bcCIOD	0	0
bcCIUU	74	1
bcCIWE	1	0
bcCIXH	0	0
bcCIYM	0	0
bcCIZF	0	0
bcCJCO	0	0
bcCJHB	0	0
bcCJJJ	0	0
bcCJKT	53	0
bcCJPK	0	0
bcCJRE	0	0
bcCJXW	11	0
bcCJYD	0	0
bcCJYM	1	0
bcCJZD	0	0
bcCJZS	0	8
bcCJZY	55	0
bcCKBB	0	0
bcCKBR	1	0
bcCKBW	1	0
bcCKBY	0	0
bcCKDC	90	0
bcCKFH	1	0
bcCKGY	0	0
bcCKHM	0	0
bcCKHP	0	0
bcCKJQ	0	0
bcCKMP	0	33
bcCKMW	1	0
bcCKMZ	24	0
bcCKNY	0	0
bcCKPE	1	0
bcCKPL	0	2
bcCKTJ	0	0
bcCKUV	0	0
bcCKWH	0	0
bcCKWO	1	0
bcCKWR	0	0
bcCKXL	0	0
bcCKYC	3	0
bcCKYL	0	1
bcCKZN	41	0
bcCLBZ	0	0
bcCLEN	0	0
bcCLFM	33	0
bcCLFT	2	0
bcCLFX	22	0
bcCLGR	0	0
bcCLHC	1	0
bcCLIJ	0	0
bcCLKV	2	0
bcCLMJ	0	0
bcCLMO	1	96
bcCLMY	40	0
bcCLOB	117	0
bcCLQG	0	1
bcCLQJ	15	3
bcCLRS	0	34
bcCLSM	1	0
bcCLUB	0	22
bcCLVJ	1	13
bcCLVS	15	1
bcCLVY	3	0
bcCLWI	1	0
bcCLXY	42	0
bcCLXZ	1	2
bcCLYJ	0	0
bcCLYW	0	0
bcCMAB	0	0
bcCMAW	0	0
bcCMFA	0	1
bcCMFB	0	0
bcCMFN	0	1
bcCMFU	45	0
bcCMGL	0	1
bcCMGN	1	0
bcCMHK	0	0
bcCMHV	9	0
bcCMKG	0	0
bcCMKI	2	0
bcCMNA	1	0
bcCMNI	1	3
bcCMTJ	1	0
bcCMTV	1	1
bcCMTW	1	0
bcCMTZ	1	0
bcCMUH	0	1
bcCMWV	0	1
bcCMYR	32	0
bcCMYX	1	2
bcCMZC	0	0
bcCMZG	1	1
bcCMZK	1	1
bcCMZY	0	1
bcCNBK	0	0
bcCNCJ	0	1
bcCNDQ	2	2
bcCNDT	0	0
bcCNFD	0	1
bcCNFH	1	0
bcCNFN	7	60
bcCNGG	0	1
bcCNIZ	0	0
bcCNJC	1	0
bcCNKC	0	0
bcCNKP	1	0
bcCNLG	54	0
bcCNMH	0	0
bcCNOJ	0	0
bcCNOS	1	0
bcCNOT	0	1
bcCNSB	0	0
bcCNTG	0	0
bcCNTI	0	0
bcCNUQ	1	0
bcCNXV	0	0
bcCNXW	0	0
bcCNZL	1	0
bcCOBQ	6	1
bcCOCL	0	1
bcCODR	0	1
bcCODV	0	0
bcCOJC	3	2
bcCOJF	0	0
bcCOKE	0	0
bcCOKH	3	0
bcCOMH	0	1
bcCONN	0	0
bcCOOL	0	0
bcCOPW	1	1
bcCOQM	0	0
bcCOQO	1	0
bcCOQP	0	0
bcCOQV	0	0
bcCOSG	1	0
bcCOVG	0	0
bcCOWL	0	1
bcCPAX	0	0
bcCPBK	0	0
bcCPCJ	0	5
bcCPCX	1	0
bcCPEJ	0	0
bcCPEL	0	0
bcCPET	0	0
bcCPIU	0	0
bcCPKS	2	1
bcCPNF	0	0
bcCPNY	0	1
bcCPOE	0	1
bcCPPV	0	0
bcCPQK	1	1
bcCPQY	0	1
bcCPRI	1	0
bcCPSY	1	0
bcCPTL	0	1
bcCPVL	0	0
bcCPVM	0	0
bcCPXD	0	0
bcCQAN	0	1
bcCQAV	0	0
bcCQEP	0	1
bcCQEV	0	1
bcCQFD	1	0
bcCQGE	0	1
bcCQHB	0	0
bcCQMT	1	0
bcCQOC	0	0
bcCQOE	0	2
bcCQOT	9	0
bcCQOU	1	29
bcCQPK	0	0
bcCQSQ	1	1
bcCQTG	1	0
bcCQTR	0	0
bcCQTS	2	1
bcCQTV	2	0
bcCQUG	4	0
bcCQVC	153	1
bcCQVG	2	18
bcCQWZ	1	1
bcCQXL	55	0
bcCQXS	5	1
bcCQYO	0	0
bcCQYS	0	3
bcCQYT	29	0
bcCQYV	132	0
bcCQZI	1	0
bcCRAF	0	2
bcCRAW	27	0
bcCRAX	7	0
bcCRBB	43	0
bcCRBC	4	8
bcCRCN	39	0
bcCRDM	2	30
bcCRDU	0	0
bcCRFU	38	0
bcCRGL	4	0
bcCRID	0	36
bcCRIL	0	0
bcCRIM	1	0
bcCRKU	0	0
bcCRNX	35	0
bcCRSK	3	0
bcCRWT	0	0
bcCRXJ	3	0
bcCSCM	0	0
bcCSDM	0	10
bcCSEG	2	2
bcCSIA	0	0
bcCSJC	0	0
bcCSJE	0	0
bcCSLO	0	0
bcCSLZ	0	0
bcCSME	1	0
bcCSNG	0	0
bcCSRH	0	0
bcCSRP	0	0
bcCSTR	0	0
bcCTAM	2	0
bcCTBW	1	1
bcCTCA	1	1
bcCTEY	0	1
bcCTFN	0	0
bcCTHF	0	1
bcCTHL	1	0
bcCTIT	0	0
bcCTLJ	34	0
bcCTMP	0	0
bcCTNB	0	0
bcCTNR	44	0
bcCTPK	1	1
bcCTSS	0	0
bcCTSV	0	0
bcCTUA	0	0
bcCTVC	0	0
bcCUBC	0	0
bcCUBT	0	0
bcCUDZ	0	0
bcCUEI	1	0
bcCUEQ	0	0
bcCUGH	1	0
bcCUJY	0	1
bcCULQ	94	1
bcCUQQ	0	0
bcCUSP	1	1
bcCUTH	0	1
bcCUUI	0	1
bcCUWG	40	0
bcCUXW	1	0
bcCUYF	62	0
bcCUYS	1	1
bcCVBZ	0	0
bcCVCK	6	3
bcCVCP	95	59
bcCVGJ	2	0
bcCVHE	0	0
bcCVHN	1	0
bcCVHU	1	0
bcCVHV	0	0
bcCVHZ	0	0
bcCVIG	0	1
bcCVIN	0	0
bcCVJM	1	0
bcCVKX	5	0
bcCVMF	43	0
bcCVMH	20	2
bcCVNU	0	0
bcCVPD	0	0
bcCVSI	1	2
bcCVSK	1	57
bcCVTJ	0	39
bcCVUL	53	0
bcCVUX	6	0
bcCVWA	0	0
bcCVWI	0	0
bcCVWM	0	0
bcCVWP	0	0
bcCVWZ	0	0
bcCVXG	1	0
bcCVXH	0	0
bcCVXX	39	0
bcCWCG	1	0
bcCWCH	2	0
bcCWDG	1	0
bcCWFK	37	1
bcCWHW	3	2
bcCWJC	0	0
bcCWJW	0	0
bcCWJY	2	0
bcCWLK	0	0
bcCWPJ	0	0
bcCWSA	0	1
bcCWXQ	0	0
bcCWYS	1	2
bcCWZB	0	0
bcCWZR	1	1
bcCWZV	1	0
bcCXAC	0	1
bcCXAZ	0	0
bcCXDX	33	4
bcCXEK	2	0
bcCXFU	1	0
bcCXGS	1	0
bcCXHT	0	0
bcCXHV	1	0
bcCXIT	2	0
bcCXKO	19	0
bcCXLD	0	0
bcCXMQ	1	0
bcCXNA	68	1
bcCXNI	0	1
bcCXOQ	1	0
bcCXOY	0	0
bcCXPO	2	0
bcCXRH	0	17
bcCXRQ	0	3
bcCXUC	0	0
bcCXVY	2	42
bcCXZK	8	0
bcCYAI	2	0
bcCYAW	0	1
bcCYDF	1	0
bcCYFI	0	0
bcCYFT	1	1
bcCYHD	9	9
bcCYIW	1	0
bcCYJI	1	1
bcCYLF	0	0
bcCYSP	1	0
bcCYSU	3	0
bcCYUL	1	0
bcCYYC	1	0
bcCYZT	1	0
bcCZAU	0	0
bcCZBB	1	0
bcCZBO	6	1
bcCZBT	0	1
bcCZCL	0	0
bcCZGQ	0	0
bcCZGX	0	0
bcCZHE	0	0
bcCZHH	1	0
bcCZHL	53	1
bcCZIG	0	1
bcCZIT	1	0
bcCZJD	0	0
bcCZLL	2	0
bcCZMA	0	0
bcCZMQ	0	42
bcCZNP	0	0
bcCZVN	0	0
bcCZWV	0	0
bcCZXN	1	0
bcCZYI	0	0
bcDABG	0	0
bcDABX	0	0
bcDADO	0	0
bcDADW	64	0
bcDAGQ	0	0
bcDAKF	2	0
bcDAKT	0	0
bcDAMH	0	1
bcDAON	1	0
bcDATO	55	0
bcDAXL	0	0
bcDAYA	1	0
bcDAZB	0	1
bcDAZG	0	0
bcDAZO	0	0
bcDBAM	0	2
bcDBBM	68	0
bcDBBW	0	0
bcDBDN	0	0
bcDBED	10	47
bcDBNT	1	0
bcDBNV	0	1
bcDBPO	0	1
bcDBRF	2	0
bcDBYL	0	1
bcDBZY	0	0
bcDCCQ	0	0
bcDCCU	1	1
bcDCCY	1	1
bcDCDC	0	1
bcDCEI	0	1
bcDCHW	43	1
bcDCIS	0	0
bcDCKU	3	1
bcDCKW	0	2
bcDCLB	2	0
bcDCMB	16	18
bcDCQJ	10	0
bcDCRS	1	2
bcDCRT	0	21
bcDCTC	0	1
bcDCTJ	0	0
bcDCTX	56	0
bcDCVG	1	1
bcDCVN	0	1
bcDCVR	0	0
bcDCVZ	0	1
bcDCWB	0	0
bcDCXC	0	0
bcDCYW	161	0
bcDDBL	1	0
bcDDCY	0	0
bcDDDM	0	0
bcDDGC	0	0
bcDDGH	1	0
bcDDGJ	1	1
bcDDGW	0	0
bcDDHX	1	0
bcDDHZ	0	0
bcDDID	0	0
bcDDLK	1	0
bcDDMG	1	1
bcDDOJ	29	0
bcDDOW	0	0
bcDDPO	74	0
bcDDPW	0	1
bcDDQA	0	0
bcDDQJ	43	0
bcDDSK	32	2
bcDDUH	0	0
bcDDUX	1	0
bcDDVB	0	1
bcDDVG	2	1
bcDDVK	1	0
bcDDWE	0	1
bcDDWP	1	0
bcDDXB	0	0
bcDDYF	0	0
bcDDZH	0	4
bcDEAM	63	1
bcDEAX	1	0
bcDEER	0	1
bcDEFZ	0	0
bcDEJO	0	0
bcDEKC	0	0
bcDEKD	0	0
bcDENX	1	0
bcDEPL	39	1
bcDEPX	0	0
bcDETO	0	4
bcDETU	0	0
bcDEYR	0	1
bcDFAE	0	2
bcDFBA	0	25
bcDFEK	0	3
bcDFFU	0	0
bcDFGA	0	0
bcDFII	1	0
bcDFKE	77	148
bcDFLW	1	1
bcDFNC	0	0
bcDFNR	0	0
bcDFOP	0	0
bcDFPF	1	0
bcDFPQ	39	0
bcDFQD	0	0
bcDFRY	0	1
bcDFSF	0	53
bcDFTI	1	1
bcDFWI	0	0
bcDFYP	0	1
bcDFYY	2	2
bcDGBW	0	0
bcDGBZ	0	1
bcDGCD	4	0
bcDGCF	1	1
bcDGCL	0	0
bcDGCW	0	1
bcDGCX	0	0
bcDGCZ	2	18
bcDGDS	0	0
bcDGHG	0	1
bcDGHQ	61	14
bcDGIT	11	1
bcDGIU	1	0
bcDGJH	29	0
bcDGKD	0	0
bcDGMC	0	0
bcDGRF	0	0
bcDGSF	0	1
bcDGSM	0	1
bcDGSQ	0	0
bcDGTI	0	1
bcDGVG	0	1
bcDGWJ	2	0
bcDGWL	0	0
bcDGWW	1	1
bcDGXL	0	0
bcDGYR	0	0
bcDGZB	1	3
bcDHBD	0	0
bcDHBZ	37	0
bcDHCH	0	1
bcDHCR	4	0
bcDHDI	1	0
bcDHDN	0	0
bcDHDX	0	0
bcDHEC	2	1
bcDHEK	0	2
bcDHFR	1	0
bcDHFZ	0	0
bcDHGA	0	0
bcDHHH	0	0
bcDHJZ	0	0
bcDHKE	0	0
bcDHLH	1	0
bcDHLQ	1	1
bcDHOH	8	0
bcDHOU	1	1
bcDHPG	0	0
bcDHUQ	0	0
bcDHUT	0	0
bcDHYX	21	0
bcDIAK	0	0
bcDIGK	0	0
bcDIHK	0	0
bcDIJK	0	0
bcDIJN	0	0
bcDIOS	1	0
bcDIPE	1	1
bcDIXJ	0	0
bcDIXR	0	1
bcDIXV	2	1
bcDIYE	2	1
bcDIYI	0	1
bcDIZA	0	1
bcDIZF	0	1
bcDJAN	0	0
bcDJBP	27	0
bcDJCF	12	3
bcDJDF	1	0
bcDJDT	0	0
bcDJDY	0	1
bcDJHO	0	0
bcDJKI	1	1
bcDJMF	48	0
bcDJMS	0	52
bcDJNB	0	0
bcDJNP	1	0
bcDJNY	1	0
bcDJOL	0	0
bcDJPN	0	0
bcDJSL	1	0
bcDJTI	4	0
bcDJZA	0	1
bcDKAT	17	0
bcDKBV	0	0
bcDKFT	0	0
bcDKHM	0	0
bcDKLX	0	0
bcDKML	20	16
bcDKNH	0	0
bcDKQD	1	0
bcDKQI	0	1
bcDKQQ	0	0
bcDKSD	0	0
bcDKST	0	0
bcDKTW	43	1
bcDLCB	1	0
bcDLEW	0	0
bcDLGW	2	1
bcDLKZ	1	1
bcDLLI	2	0
bcDLPG	48	2
bcDLPP	1	1
bcDLTU	1	0
bcDLUG	0	0
bcDLUU	1	0
bcDLWB	6	0
bcDLXO	0	0
bcDLYN	2	0
bcDLZU	0	0
bcDMAC	1	2
bcDMAX	0	0
bcDMCW	0	0
bcDMDL	0	0
bcDMEE	1	0
bcDMGD	0	0
bcDMHD	0	0
bcDMII	0	0
bcDMIU	2	1
bcDMIX	0	0
bcDMJA	0	0
bcDMLU	2	0
bcDMML	1	0
bcDMMP	1	1
bcDMNB	2	44
bcDMNP	0	0
bcDMNS	0	0
bcDMOU	0	0
bcDMPQ	1	1
bcDMPZ	120	0
bcDMTI	0	3
bcDMUY	1	47
bcDMXO	2	1
bcDMXX	3	0
bcDNAZ	1	0
bcDNBS	1	1
bcDNCM	2	0
bcDNCV	1	0
bcDNDI	1	1
bcDNEU	0	0
bcDNEX	0	1
bcDNFZ	3	0
bcDNGK	0	1
bcDNGL	0	0
bcDNGY	0	0
bcDNIE	0	12
bcDNIH	42	4
bcDNJD	6	0
bcDNKJ	0	0
bcDNLW	1	1
bcDNLZ	0	31
bcDNMD	1	3
bcDNME	26	2
bcDNMP	3	0
bcDNMS	1	0
bcDNNR	30	0
bcDNQH	38	1
bcDNQM	1	0
bcDNRL	0	1
bcDNVA	1	0
bcDNWJ	26	0
bcDNWS	1	1
bcDNWV	38	0
bcDNXL	1	0
bcDNXS	2	6
bcDNZZ	45	0
bcDOAT	0	0
bcDOBG	0	0
bcDOBW	0	0
bcDOCT	0	0
bcDOCZ	0	0
bcDOJL	0	0
bcDOMM	0	1
bcDONF	8	37
bcDOPW	0	0
bcDOPZ	0	0
bcDOQG	1	0
bcDOQR	0	0
bcDORK	0	48
bcDOST	2	1
bcDOSV	0	0
bcDOTC	0	0
bcDOVD	0	0
bcDOVO	0	60
bcDOVR	1	1
bcDOXX	0	1
bcDOZN	26	1
bcDOZS	0	92
bcDOZW	0	30
bcDPAB	0	51
bcDPBF	0	56
bcDPDJ	1	52
bcDPEL	0	0
bcDPET	0	0
bcDPEX	7	0
bcDPJC	0	37
bcDPJJ	0	1
bcDPKO	1	5
bcDPKX	2	0
bcDPMS	25	0
bcDPMX	1	0
bcDPNB	0	0
bcDPQM	1	1
bcDPQS	0	0
bcDPSY	0	0
bcDPTB	1	1
bcDPTF	0	0
bcDPWG	0	0
bcDPXI	55	0
bcDPYW	1	1
bcDPZX	0	0
bcDQES	0	0
bcDQGM	0	2
bcDQGP	0	0
bcDQIB	0	1
bcDQIF	0	1
bcDQKD	0	1
bcDQMH	0	0
bcDQMM	0	0
bcDQNO	0	30
bcDQNY	1	0
bcDQTO	1	4
bcDQUD	0	0
bcDQVQ	2	0
bcDQWX	1	0
bcDQXB	0	0
bcDQXY	28	3
bcDQYP	0	0
bcDRBJ	0	0
bcDRCT	1	2
bcDREG	2	0
bcDREV	1	0
bcDRGB	0	1
bcDRGI	0	1
bcDRGZ	68	0
bcDRJN	9	0
bcDRLZ	0	0
bcDRMC	0	0
bcDRNK	0	0
bcDRQH	1	0
bcDRRD	0	0
bcDRSL	0	36
bcDRTI	0	0
bcDRUT	0	0
bcDRXK	20	1
bcDRZF	0	0
bcDRZG	0	1
bcDSAC	0	1
bcDSAD	1	1
bcDSAT	2	0
bcDSBU	0	1
bcDSCG	0	1
bcDSES	2	0
bcDSGG	0	1
bcDSIL	0	28
bcDSIZ	7	1
bcDSJX	0	1
bcDSJZ	0	1
bcDSKW	1	25
bcDSMW	1	0
bcDSNZ	2	1
bcDSOV	1	3
bcDSPF	0	0
bcDSPJ	0	1
bcDSPK	1	0
bcDSPN	4	0
bcDSRC	1	0
bcDSRH	0	39
bcDSSV	1	0
bcDSTK	0	1
bcDSVA	1	0
bcDSVX	0	48
bcDSVZ	11	1
bcDSYJ	2	2
bcDSYP	3	0
bcDSZE	1	1
bcDSZR	0	1
bcDTAB	0	0
bcDTAE	6	0
bcDTBV	112	2
bcDTCF	0	0
bcDTDR	1	1
bcDTJU	1	0
bcDTMV	0	0
bcDTND	1	23
bcDTNN	0	0
bcDTQL	0	0
bcDTRT	0	0
bcDTSJ	0	3
bcDTSL	0	1
bcDTWO	57	3
bcDTWY	0	1
bcDTXL	0	1
bcDTXS	2	0
bcDTYK	0	1
bcDTYP	5	2
bcDUDE	69	3
bcDUGJ	29	56
bcDUGZ	2	0
bcDUHE	0	0
bcDUHJ	0	0
bcDUHP	0	2
bcDUHR	3	0
bcDUIT	45	0
bcDUJQ	20	0
bcDUMY	0	0
bcDUNN	0	1
bcDUOU	0	0
bcDUPI	0	11
bcDUQN	0	0
bcDUQX	2	0
bcDURS	1	0
bcDUTK	1	1
bcDUVC	0	0
bcDUVZ	0	0
bcDUWB	1	0
bcDUWE	0	1
bcDUWI	0	0
bcDUWJ	0	1
bcDUWL	0	1
bcDUWM	0	0
bcDUWP	0	0
bcDUWV	0	0
bcDUXJ	30	0
bcDUXO	1	1
bcDUXS	0	2
bcDUYF	0	0
bcDUYJ	0	1
bcDVAJ	0	2
bcDVAN	1	0
bcDVFS	0	0
bcDVGG	3	0
bcDVHP	0	1
bcDVHS	2	3
bcDVIF	0	0
bcDVKQ	1	0
bcDVKS	1	0
bcDVKX	0	0
bcDVLC	0	0
bcDVLJ	1	0
bcDVLM	0	0
bcDVMG	0	2
bcDVMM	1	1
bcDVMY	1	1
bcDVOH	0	0
bcDVQW	0	1
bcDVSE	0	0
bcDVUI	1	46
bcDVUU	0	2
bcDVVA	2	0
bcDVYN	42	30
bcDVZK	0	0
bcDWAC	0	0
bcDWBG	0	0
bcDWDE	10	0
bcDWEE	0	26
bcDWFI	0	0
bcDWGS	0	0
bcDWGU	24	73
bcDWIV	25	0
bcDWJG	0	0
bcDWKX	0	0
bcDWOE	5	0
bcDWOQ	0	1
bcDWOR	0	0
bcDWOT	1	0
bcDWOX	3	0
bcDWTT	0	0
bcDWUQ	0	0
bcDWXB	0	0
bcDWXJ	1	0
bcDXER	0	0
bcDXET	1	0
bcDXGG	0	0
bcDXJA	1	1
bcDXLE	0	0
bcDXMK	0	0
bcDXMP	0	1
bcDXPO	1	1
bcDXRV	0	1
bcDXSL	0	0
bcDXTV	0	0
bcDXXA	0	0
bcDYDD	0	1
bcDYFL	1	0
bcDYGM	1	0
bcDYGT	0	0
bcDYGV	0	1
bcDYHI	2	0
bcDYHQ	2	19
bcDYII	0	32
bcDYJC	1	32
bcDYMT	3	3
bcDYMZ	0	3
bcDYOG	38	0
bcDYOM	0	0
bcDYQA	0	9
bcDYRN	93	0
bcDYTW	0	81
bcDYVS	1	1
bcDYVV	0	0
bcDYVW	1	0
bcDYVZ	0	0
bcDYWA	0	0
bcDYXZ	0	0
bcDYYR	0	0
bcDZBP	0	0
bcDZCD	3	0
bcDZHC	11	1
bcDZHY	1	0
bcDZIU	0	1
bcDZKC	1	1
bcDZKH	2	0
bcDZKQ	1	0
bcDZLO	0	0
bcDZLP	2	1
bcDZLW	0	1
bcDZMA	0	0
bcDZRS	0	0
bcDZTX	0	1
bcDZUE	0	0
bcDZVD	0	0
bcDZYS	0	1
bcDZYX	0	1
bcDZYY	1	0
bcDZZK	1	0
bcEABZ	2	1
bcEACA	1	1
bcEACB	0	5
bcEACZ	1	0
bcEADS	1	1
bcEAEE	2	0
bcEAFA	1	0
bcEAIM	88	13
bcEAJC	0	1
bcEAMJ	1	0
bcEAMO	4	2
bcEAMT	2	38
bcEANQ	1	1
bcEAOD	0	0
bcEAOL	2	1
bcEAOR	57	32
bcEAPO	0	0
bcEAQX	0	0
bcEASE	1	0
bcEATH	3	0
bcEATU	1	1
bcEAUL	1	64
bcEAUV	0	0
bcEAWG	0	1
bcEAXE	0	0
bcEAYG	9	0
bcEBAS	1	0
bcEBBI	0	1
bcEBCL	1	1
bcEBCR	1	0
bcEBCU	3	1
bcEBEN	0	2
bcEBGE	2	0
bcEBGR	47	0
bcEBGY	4	1
bcEBIO	0	0
bcEBJM	0	0
bcEBJW	0	0
bcEBKI	0	1
bcEBLD	31	0
bcEBLQ	0	1
bcEBMF	0	1
bcEBNH	14	0
bcEBQD	3	2
bcEBRC	0	0
bcEBRJ	1	0
bcEBRS	1	0
bcEBRY	0	0
bcEBSI	164	0
bcEBSX	0	0
bcEBTC	0	30
bcEBUN	0	0
bcEBVN	1	0
bcEBVR	0	0
bcEBVS	0	1
bcEBWT	0	48
bcEBXI	1	0
bcEBYR	0	30
bcEBZZ	1	0
bcECAC	1	1
bcECAP	0	23
bcECBF	2	0
bcECEB	1	5
bcECEW	0	35
bcECGL	0	1
bcECHH	0	1
bcECMC	1	0
bcECNJ	1	0
bcECTK	0	1
bcECVF	0	0
bcECZC	1	0
bcEDAC	2	38
bcEDCF	0	1
bcEDGA	0	0
bcEDGS	0	32
bcEDJK	0	0
bcEDJS	12	0
bcEDMT	0	0
bcEDOB	4	0
bcEDOU	0	1
bcEDQZ	2	1
bcEDRB	2	0
bcEDUM	0	1
bcEDVY	0	0
bcEDWK	0	0
bcEDXQ	0	1
bcEDYQ	2	1
bcEEAP	9	0
bcEECY	0	0
bcEEEK	0	1
bcEEGP	0	1
bcEEGX	23	5
bcEEHR	0	0
bcEEHW	0	0
bcEEJO	0	0
bcEENF	0	0
bcEENN	0	1
bcEEQF	0	0
bcEERZ	1	0
bcEESW	1	1
bcEEUC	0	0
bcEEUP	54	0
bcEEVZ	18	0
bcEEWO	44	12
bcEEXM	0	0
bcEEYR	0	1
bcEFCL	1	0
bcEFKF	1	0
bcEFMB	1	0
bcEFNR	0	0
bcEFPN	66	40
bcEFQT	0	0
bcEFSH	0	0
bcEFSP	0	0
bcEFTT	0	0
bcEFUQ	0	1
bcEFWE	0	1
bcEFWS	0	0
bcEFZG	0	0
bcEGCJ	0	0
bcEGGK	33	18
bcEGGX	9	1
bcEGIP	0	0
bcEGIT	3	0
bcEGJX	1	0
bcEGKD	3	0
bcEGKP	3	0
bcEGMC	63	0
bcEGQL	9	1
bcEGSE	0	0
bcEGTG	0	0
bcEGTN	0	0
bcEGUB	43	27
bcEGWZ	0	0
bcEGXS	0	0
bcEGYP	0	0
bcEHAH	1	0
bcEHBV	0	0
bcEHFF	13	0
bcEHGA	1	1
bcEHHK	0	0
bcEHHO	0	1
bcEHJK	5	27
bcEHJX	3	0
bcEHKR	33	0
bcEHKX	1	0
bcEHMI	0	25
bcEHQA	1	1
bcEHRX	0	1
bcEHVK	59	6
bcEHWA	35	0
bcEHWD	0	0
bcEHYU	1	0
bcEHYY	0	1
bcEHZQ	0	0
bcEHZS	0	0
bcEIAJ	2	0
bcEICQ	0	0
bcEICU	10	0
bcEIDA	0	0
bcEIDR	0	0
bcEIDU	0	1
bcEIDV	2	1
bcEIGZ	1	0
bcEIIN	0	0
bcEIJO	0	1
bcEIMK	0	1
bcEIPS	0	1
bcEITY	2	2
bcEIWM	1	62
bcEIXN	1	0
bcEIYI	0	0
bcEIZE	0	0
bcEJAQ	1	0
bcEJAT	0	0
bcEJBQ	0	0
bcEJCQ	11	0
bcEJGI	39	0
bcEJGQ	1	40
bcEJML	0	1
bcEJQD	1	0
bcEJQL	0	0
bcEJQM	0	0
bcEJRK	0	1
bcEJUN	0	0
bcEJUW	1	22
bcEJWM	0	0
bcEJYZ	0	0
bcEJZI	49	0
bcEKBE	0	0
bcEKFC	1	0
bcEKFJ	1	0
bcEKHD	0	2
bcEKNA	2	0
bcEKOR	0	0
bcEKPN	5	59
bcEKTB	0	0
