cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcFDSG	0	0
bcFEAN	0	0
bcFEBX	0	0
bcFEKJ	0	0
bcFELC	0	0
bcFEPL	0	0
bcFERF	0	0
bcFFBI	0	0
bcFFBQ	0	0
bcFFBV	0	0
bcFFJK	0	0
bcFFKW	0	0
bcFFYB	0	0
bcFGAI	22	0
bcFGAX	0	0
bcFGBQ	0	0
bcFGDO	25	0
bcFGEK	0	0
bcFGGR	0	0
bcFGOQ	0	0
bcFGSU	47	0
bcFGXQ	0	0
bcFGZN	0	0
bcFHMB	1	0
bcFHMT	0	0
bcFHSN	17	0
bcFIDF	1	0
bcFIDL	6	0
bcFIDP	0	0
bcFIHE	0	0
bcFIMT	1	0
bcFIMW	0	0
bcFINL	0	0
bcFIQP	0	0
bcFIQS	0	0
bcFIRF	0	0
bcFITG	0	0
bcFIXC	1	0
bcFJEP	0	0
bcFJFP	6	0
bcFJFR	0	0
bcFJRJ	17	0
bcFJTO	0	0
bcFJZK	1	0
bcFJZN	31	0
bcFKLH	0	0
bcFKPC	0	0
bcFKRX	2	0
bcFKXD	0	0
bcFKYB	24	0
bcFKYP	0	0
bcFLAB	0	0
bcFLCD	0	0
bcFLEA	4	0
bcFLHP	0	0
bcFLJM	0	0
bcFLME	0	0
bcFLQV	1	0
bcFLUE	0	0
bcFLVE	2	0
bcFLVW	8	0
bcFLYF	7	0
bcFMAX	0	0
bcFMBA	0	0
bcFMBR	0	0
bcFMDE	0	0
bcFMJA	1	0
bcFMNI	2	0
bcFMPN	0	0
bcFMPR	0	0
bcFMQI	1	0
bcFMQO	0	0
bcFMRO	0	0
bcFMYQ	25	0
bcFMYY	30	0
bcFMZR	25	0
bcFMZU	0	0
bcFNAK	1	0
bcFNDC	43	0
bcFNJE	0	0
bcFNOL	2	0
bcFNSH	21	0
bcFNTX	0	0
bcFNVM	18	0
bcFNWQ	0	0
bcFNXT	0	0
bcFOCC	0	0
bcFOEK	0	0
bcFOIA	0	0
bcFOII	27	0
bcFOJW	0	0
bcFOKH	0	0
bcFOKZ	1	0
bcFOMN	2	0
bcFONQ	0	0
bcFOTQ	5	0
bcFOUX	0	0
bcFOVU	0	0
bcFOWT	6	0
bcFPAP	0	0
bcFPEG	0	0
bcFPGF	0	0
bcFPJJ	22	0
bcFPQS	0	0
bcFPTM	59	0
bcFPWH	2	0
bcFPWP	24	0
bcFPZY	0	0
bcFQDE	0	0
bcFQFL	0	0
bcFQIF	1	0
bcFQIZ	0	0
bcFQJI	0	0
bcFQNL	16	0
bcFQPC	0	0
bcFQZQ	0	0
bcFRDN	0	0
bcFRGB	1	0
bcFRJT	0	0
bcFROW	1	0
bcFRWO	0	0
bcFRYG	0	0
bcFRZZ	3	0
bcFSCL	0	0
bcFSGU	0	0
bcFSKI	23	0
bcFSVX	18	0
bcFSZW	20	0
bcFTAX	1	0
bcFTBI	0	0
bcFTCD	0	0
bcFTHA	31	0
bcFTNH	0	0
bcFTUV	14	0
bcFTWQ	0	0
bcFTXW	4	0
bcFUGD	0	0
bcFUHA	26	0
bcFUHL	0	0
bcFULT	1	0
bcFUON	42	0
bcFUOR	0	0
bcFUOS	0	0
bcFUYS	20	0
bcFVAP	0	0
bcFVAS	0	0
bcFVCQ	0	0
bcFVDZ	0	0
bcFVFS	0	0
bcFVIW	0	0
bcFVLY	0	0
bcFVMK	26	0
bcFVMV	1	0
bcFVQP	0	0
bcFVRR	0	0
bcFVUQ	0	0
bcFVUW	24	0
bcFVZI	10	0
bcFVZM	0	0
bcFWBF	15	0
bcFWGL	0	0
bcFWIN	0	0
bcFWOJ	0	0
bcFWUV	0	0
bcFWWL	5	0
bcFXAF	0	0
bcFXCN	0	0
bcFXJA	0	0
bcFXMR	0	0
bcFXOB	28	0
bcFXRR	0	0
bcFXRZ	0	0
bcFXVV	4	0
bcFXXW	39	0
bcFYRQ	1	0
bcFYSY	0	0
bcFYUG	0	0
bcFYXL	0	0
bcFYYB	1	0
bcFZDK	0	0
bcFZRJ	0	0
bcFZUT	0	0
bcFZVA	27	0
bcFZVE	0	0
bcGABF	0	0
bcGANZ	17	0
bcGAON	0	0
bcGAPT	1	0
bcGARG	12	0
bcGAUY	0	0
bcGAXC	0	0
bcGAYC	6	0
bcGBIE	2	0
bcGBJE	4	0
bcGBRN	0	0
bcGBTI	0	0
bcGBVH	1	0
bcGBWW	0	0
bcGCAX	0	0
bcGCBF	0	0
bcGCBK	0	0
bcGCDG	0	0
bcGCEC	0	0
bcGCFU	42	0
bcGCJI	39	0
bcGCQM	0	0
bcGCQO	0	0
bcGCSV	0	0
bcGCYT	0	0
bcGDNF	6	0
bcGDPO	0	0
bcGDQU	0	0
bcGDUG	0	0
bcGDYW	0	0
bcGEAR	0	0
bcGEBL	0	0
bcGEFN	0	0
bcGEFU	0	0
bcGEIY	13	0
bcGEJT	0	0
bcGEKC	19	0
bcGEKF	0	0
bcGEUI	0	0
bcGFHD	0	0
bcGFIO	0	0
bcGFRE	1	0
bcGFST	9	0
bcGFXW	0	0
bcGGAP	0	0
bcGGGA	0	0
bcGGKS	0	0
bcGGMM	1	0
bcGGMW	1	0
bcGGMX	0	0
bcGGNT	14	0
bcGGQY	19	0
bcGGSC	21	0
bcGHBJ	0	0
bcGHBK	0	0
bcGHGL	0	0
bcGHQD	0	0
bcGHQF	1	0
bcGHSL	0	0
bcGHUP	0	0
bcGHVE	0	0
bcGHXK	0	0
bcGIAU	20	0
bcGIBS	0	0
bcGICB	0	0
bcGIDN	17	0
bcGIGF	0	0
bcGIJN	0	0
bcGIOT	0	0
bcGIPC	0	0
bcGIUF	21	0
bcGIVS	16	0
bcGJCI	0	0
bcGJEB	0	0
bcGJEV	0	0
bcGJFA	0	0
bcGJOE	0	0
bcGJRK	12	0
bcGJXX	3	0
bcGKAZ	0	0
bcGKES	17	0
bcGKHS	8	0
bcGKJX	0	0
bcGKKE	0	0
bcGKLP	23	0
bcGKMA	0	0
bcGKPL	0	0
bcGKQJ	1	0
bcGKRP	0	0
bcGKSI	1	0
bcGKTE	43	0
bcGKVC	0	0
bcGLDR	0	0
bcGLFN	5	0
bcGLGT	1	0
bcGLLH	0	0
bcGLPN	0	0
bcGLTW	0	0
bcGLVK	1	0
bcGMDV	0	0
bcGMEB	0	0
bcGMXU	0	0
bcGNJH	0	0
bcGNLC	28	0
bcGNMS	2	0
bcGNQW	0	0
bcGNRW	14	0
bcGNWD	21	0
bcGOFG	0	0
bcGOKX	0	0
bcGONU	2	0
bcGORA	27	0
bcGOZW	0	0
bcGPGJ	0	0
bcGPGO	16	0
bcGPJM	0	0
bcGPLE	1	0
bcGPOR	0	0
bcGPPU	27	0
bcGPQD	0	0
bcGQCP	0	0
bcGQDR	0	0
bcGQFL	0	0
bcGQOY	0	0
bcGQPN	0	0
bcGQRC	26	0
bcGQTZ	0	0
bcGRCC	19	0
bcGRDZ	0	0
bcGREM	0	0
bcGRJJ	0	0
bcGRQN	0	0
bcGRRX	0	0
bcGRTI	0	0
bcGRUR	62	0
bcGRXD	3	0
bcGRXW	1	0
bcGRYS	1	0
bcGSCL	20	0
bcGSDJ	0	0
bcGSFM	0	0
bcGSKU	0	0
bcGSNV	0	0
bcGSXH	0	0
bcGSYX	0	0
bcGTFC	0	0
bcGTJW	0	0
bcGTKV	0	0
bcGTMR	0	0
bcGTVM	0	0
bcGTWF	0	0
bcGTYX	0	0
bcGTZM	17	0
bcGUDL	0	0
bcGURP	0	0
bcGURW	0	0
bcGUVU	16	0
bcGUWG	0	0
bcGUXM	0	0
bcGVNP	0	0
bcGVOC	27	0
bcGVRG	23	0
bcGVUW	1	0
bcGVVI	0	0
bcGWBU	25	0
bcGWEY	1	0
bcGWKB	0	0
bcGWLK	0	0
bcGWMC	77	0
bcGWML	0	0
bcGWOL	0	0
bcGWOY	0	0
bcGWWK	0	0
bcGWYL	0	0
bcGXCD	0	0
bcGXDG	23	0
bcGXFA	1	0
bcGXGR	0	0
bcGXHV	0	0
bcGXLI	0	0
bcGXNR	1	0
bcGXSU	0	0
bcGYBX	0	0
bcGYNO	0	0
bcGYPD	0	0
bcGYPM	6	0
bcGZAX	0	0
bcGZGA	0	0
bcGZHU	0	0
bcGZMS	0	0
bcGZQW	0	0
bcGZSJ	8	0
bcHAMU	38	0
bcHAOA	4	0
bcHAQN	0	0
bcHAUU	0	0
bcHBAH	14	0
bcHBAJ	0	0
bcHBJO	0	0
bcHBNS	0	0
bcHBVM	0	0
bcHCCO	0	0
bcHCKZ	54	0
bcHCZD	0	0
bcHCZX	0	0
bcHDAQ	0	0
bcHDEQ	0	0
bcHDFB	0	0
bcHDFC	0	0
bcHDKO	26	0
bcHDUT	1	0
bcHDVX	0	0
bcHDXL	0	0
bcHEGU	0	0
bcHEMO	0	0
bcHEQC	0	0
bcHEQK	0	0
bcHETV	0	0
bcHEXD	0	0
bcHEXX	0	0
bcHFEU	1	0
bcHFFO	14	0
bcHFHN	1	0
bcHFJA	16	0
bcHFMK	0	0
bcHFMO	1	0
bcHFVR	1	0
bcHFXF	0	0
bcHGBD	0	0
bcHGCC	1	0
bcHGFT	57	0
bcHGIQ	0	0
bcHGLW	0	0
bcHGTN	3	0
bcHGVK	7	0
bcHGXH	20	0
bcHGZT	0	0
bcHHAR	1	0
bcHHCS	0	0
bcHHEI	0	0
bcHHEU	0	0
bcHHKM	0	0
bcHHQR	21	0
bcHHQS	15	0
bcHHUC	0	0
bcHIAB	0	0
bcHIEM	0	0
bcHIJI	0	0
bcHIKB	0	0
bcHIOJ	0	0
bcHIOP	0	0
bcHITY	0	0
bcHIWQ	9	0
bcHIYR	0	0
bcHIZJ	0	0
bcHJDY	0	0
bcHJGT	0	0
bcHJJG	0	0
bcHJKH	0	0
bcHJNW	1	0
bcHJPS	0	0
bcHJRI	39	0
bcHJRJ	24	0
bcHJRM	0	0
bcHKGG	0	0
bcHKOL	0	0
bcHKRP	0	0
bcHKRY	0	0
bcHKSF	0	0
bcHKVA	0	0
bcHLCC	0	0
bcHLED	0	0
bcHLJK	0	0
bcHLJQ	0	0
bcHLQD	0	0
bcHLQL	0	0
bcHLRJ	1	0
bcHMHU	19	0
bcHMIC	13	0
bcHMOS	0	0
bcHMUO	23	0
bcHMZW	2	0
bcHNCB	0	0
bcHNHP	2	0
bcHNIY	0	0
bcHNKK	0	0
bcHNUN	1	0
bcHOHP	0	0
bcHOLT	0	0
bcHONF	27	0
bcHOWP	2	0
bcHPAU	2	0
bcHPBX	26	0
bcHPFX	0	0
bcHPGN	0	0
bcHPII	0	0
bcHPZF	18	0
bcHPZL	0	0
bcHQAP	32	0
bcHQCY	6	0
bcHQFS	0	0
bcHQGV	0	0
bcHQHC	1	0
bcHQIG	0	0
bcHQJQ	0	0
bcHQKF	0	0
bcHQRV	13	0
bcHQSI	0	0
bcHQSZ	0	0
bcHQTK	9	0
bcHQUK	20	0
bcHQVI	0	0
bcHRCL	3	0
bcHRHN	0	0
bcHRJP	0	0
bcHRKU	2	0
bcHRLY	0	0
bcHRMK	0	0
bcHRMP	0	0
bcHRMT	16	0
bcHRTU	0	0
bcHSBH	0	0
bcHSED	0	0
bcHSKW	12	0
bcHSPA	14	0
bcHSPD	0	0
bcHSPL	0	0
bcHSZZ	0	0
bcHTAV	0	0
bcHTEL	0	0
bcHTGU	0	0
bcHTSU	0	0
bcHTYO	19	0
bcHUBM	1	0
bcHUKD	0	0
bcHULD	0	0
bcHUMG	0	0
bcHUMT	0	0
bcHUNE	0	0
bcHUNS	0	0
bcHUQP	0	0
bcHURY	0	0
bcHUSS	7	0
bcHUTU	29	0
bcHUXF	0	0
bcHVGD	83	0
bcHVKD	0	0
bcHVKE	38	0
bcHVLG	0	0
bcHVPR	0	0
bcHVQP	28	0
bcHVWH	14	0
bcHVYW	32	0
bcHWRG	0	0
bcHWYL	7	0
bcHXGG	0	0
bcHXIB	0	0
bcHXIJ	25	0
bcHXRZ	0	0
bcHXSB	3	0
bcHXSE	0	0
bcHXVH	0	0
bcHXVI	6	0
bcHXWB	1	0
bcHXWS	0	0
bcHXXL	0	0
bcHXZV	16	0
bcHYBN	21	0
bcHYFB	0	0
bcHYIV	0	0
bcHYLS	0	0
bcHYNJ	24	0
bcHYNL	5	0
bcHYPQ	0	0
bcHYTB	11	0
bcHYTO	0	0
bcHYXV	0	0
bcHYZM	0	0
bcHZHQ	0	0
bcHZJJ	0	0
bcHZMY	34	0
bcHZOV	0	0
bcHZOY	1	0
bcHZPA	0	0
bcHZQL	0	0
bcHZVE	15	0
bcIAAI	2	0
bcIABI	29	0
bcIABQ	0	0
bcIAGK	5	0
bcIAHA	7	0
bcIALQ	0	0
bcIAMG	0	0
bcIAMY	0	0
bcIATM	31	0
bcIAUB	23	0
bcIAWT	0	0
bcIAXN	0	0
bcIBFG	0	0
bcIBFO	0	0
bcIBIR	0	0
bcIBNZ	0	0
bcIBOI	0	0
bcIBQA	0	0
bcIBQL	0	0
bcIBXW	0	0
bcIBYX	1	0
bcIBZI	0	0
bcIBZM	0	0
bcICAH	0	0
bcICFT	10	0
bcICHF	0	0
bcICSE	0	0
bcICTZ	0	0
bcIDDU	0	0
bcIDII	2	0
bcIDMB	0	0
bcIDMX	0	0
bcIDON	1	0
bcIDYR	0	0
bcIEEN	14	0
bcIEJY	29	0
bcIENJ	0	0
bcIETK	0	0
bcIFGL	0	0
bcIFGN	47	0
bcIFGU	0	0
bcIFJT	51	0
bcIFOA	0	0
bcIFPP	0	0
bcIFPV	0	0
bcIFTN	1	0
bcIFVB	0	0
bcIFXY	0	0
bcIGER	30	0
bcIGHC	28	0
bcIGOA	17	0
bcIGPQ	0	0
bcIGTK	0	0
bcIGWB	1	0
bcIHHX	93	0
bcIHOD	38	0
bcIHXD	0	0
bcIHXE	0	0
bcIHXX	0	0
bcIIGE	32	0
bcIILB	0	0
bcIIVB	0	0
bcIIYQ	0	0
bcIJFW	2	0
bcIJLU	0	0
bcIJRS	32	0
bcIJVE	5	0
bcIJXR	19	0
