cellBC	JAK1wtTXcnt	JAK1mutTXcnt
bcDPTG	1	0
bcDPUV	0	0
bcDPWC	0	0
bcDPZE	1	0
bcDQBC	0	0
bcDQDZ	0	1
bcDQGB	0	0
bcDQGT	0	0
bcDQLI	1	3
bcDQMN	0	0
bcDQNW	1	0
bcDQOR	65	0
bcDQOT	0	1
bcDQPM	1	1
bcDQRM	1	0
bcDQUD	1	1
bcDQUJ	0	0
bcDQVQ	37	0
bcDQXI	0	0
bcDQXV	0	0
bcDRAU	1	0
bcDRBU	0	0
bcDRDH	0	0
bcDREY	1	0
bcDRFS	0	0
bcDRGY	0	0
bcDRNQ	0	18
bcDRSJ	5	9
bcDRSL	0	0
bcDRTI	50	0
bcDRVC	0	0
bcDRXH	0	0
bcDSAG	1	0
bcDSAW	1	0
bcDSBS	0	0
bcDSGS	4	0
bcDSIL	0	0
bcDSJX	0	0
bcDSNH	0	1
bcDSNP	0	0
bcDSOU	0	0
bcDSPJ	10	0
bcDSPL	0	0
bcDSQQ	0	0
bcDSTQ	0	0
bcDSVX	16	56
bcDSWG	2	8
bcDTAB	0	0
bcDTBR	0	0
bcDTFQ	0	0
bcDTFZ	1	0
bcDTJU	0	11
bcDTNN	0	15
bcDTQN	0	0
bcDTSJ	4	1
bcDTSL	30	28
bcDTSW	0	2
bcDTSX	0	1
bcDTSY	0	0
bcDTTQ	0	0
bcDTWY	1	1
bcDTYO	1	1
bcDTZZ	0	0
bcDULM	0	0
bcDUPZ	0	0
bcDUQX	0	0
bcDUSL	0	0
bcDUTK	56	0
bcDUTL	0	0
bcDUVZ	1	0
bcDUWL	0	0
bcDUWV	60	0
bcDUZG	61	0
bcDVCE	0	0
bcDVDO	0	0
bcDVFJ	1	0
bcDVHX	29	0
bcDVIP	0	0
bcDVJC	0	0
bcDVJJ	0	1
bcDVJK	0	0
bcDVJP	30	0
bcDVLF	0	0
bcDVLK	0	0
bcDVMM	0	0
bcDVMV	0	0
bcDVOZ	0	0
bcDVPJ	0	0
bcDVPZ	1	0
bcDVSJ	0	0
bcDVUM	0	0
bcDVUU	2	0
bcDWAA	0	0
bcDWBX	0	0
bcDWEE	0	0
bcDWJH	0	0
bcDWOM	2	0
bcDWOQ	0	0
bcDWOT	0	0
bcDWXK	0	0
bcDXBL	0	0
bcDXDF	0	0
bcDXMK	0	0
bcDXRV	0	0
bcDXSH	0	0
bcDXTJ	1	0
bcDXTV	0	1
bcDXWV	0	0
bcDYDV	0	0
bcDYFL	78	0
bcDYGM	0	0
bcDYHI	53	0
bcDYJW	3	0
bcDYKD	5	0
bcDYLJ	0	0
bcDYLV	0	0
bcDYMT	0	0
bcDYNQ	0	0
bcDZBC	0	0
bcDZEK	2	0
bcDZHD	0	0
bcDZHM	0	2
bcDZHN	0	0
bcDZMP	0	0
bcDZPG	3	0
bcDZTF	0	0
bcDZTL	43	16
bcDZUX	0	0
bcDZXS	0	0
bcDZYV	0	0
bcDZZB	0	0
bcDZZK	0	0
bcEAEF	0	0
bcEAEG	36	0
bcEAFR	0	0
bcEAFX	1	0
bcEAIN	0	0
bcEAMY	0	0
bcEAOK	0	0
bcEAON	0	16
bcEAPB	0	0
bcEAPU	0	0
bcEASY	0	0
bcEATU	0	0
bcEBGX	1	0
bcEBJM	0	0
bcEBMU	0	0
bcEBNX	0	0
bcEBOA	44	4
bcEBRZ	0	0
bcEBSN	25	0
bcEBVE	0	0
bcEBVJ	0	0
bcECAK	0	0
bcECAP	0	0
bcECGB	43	0
bcECGG	0	0
bcECGP	1	0
bcECOH	0	0
bcECOR	0	0
bcECPH	0	0
bcECUQ	0	0
bcECUU	0	0
bcECUX	0	0
bcECWM	0	0
bcECWU	25	0
bcECWV	0	1
bcEDAN	0	0
bcEDPL	0	0
bcEDRD	0	0
bcEDTO	0	0
bcEDVT	0	1
bcEDVU	0	0
bcEEAX	0	0
bcEECT	0	0
bcEEHN	16	0
bcEEQT	0	0
bcEEQZ	1	0
bcEERZ	1	0
bcEEUF	0	0
bcEEVA	1	23
bcEEVJ	0	0
bcEEWP	0	0
bcEEWV	0	0
bcEEYT	83	0
bcEFAP	0	1
bcEFCC	0	0
bcEFCL	0	0
bcEFEG	0	0
bcEFHT	0	23
bcEFLY	0	0
bcEFPT	0	0
bcEFRE	57	0
bcEFRK	0	0
bcEFUG	18	0
bcEFWM	1	0
bcEGFG	0	0
bcEGFJ	0	0
bcEGHA	0	0
bcEGHP	0	0
bcEGIT	11	0
bcEGKI	0	0
bcEGLC	0	0
bcEGNO	0	0
bcEGPQ	0	0
bcEGRU	0	0
bcEGUN	67	23
bcEGYC	0	0
bcEGYI	0	0
bcEGZY	0	0
bcEHAA	41	0
bcEHBV	13	0
bcEHCC	0	0
bcEHHO	0	0
bcEHLT	0	0
bcEHMQ	0	0
bcEHOR	0	0
bcEHPV	1	0
bcEHUB	0	0
bcEHYD	0	0
bcEIBW	34	0
bcEICQ	0	0
bcEIIN	87	0
bcEIKW	0	0
bcEILG	0	0
bcEISD	0	0
bcEISE	0	0
bcEIVJ	0	0
bcEJBF	0	0
bcEJCY	0	1
bcEJGM	0	0
bcEJGN	52	0
bcEJIT	0	1
bcEJOL	0	0
bcEJQL	0	0
bcEJQW	25	0
bcEJXA	0	0
bcEKBE	0	0
bcEKED	0	0
bcEKKW	1	0
bcEKLC	32	0
bcEKOI	0	0
bcEKQN	0	0
bcEKUM	1	0
bcEKVK	0	19
bcEKWA	0	0
bcEKXI	1	2
bcEKYA	0	0
bcEKZD	0	0
bcELAU	0	0
bcELBK	17	1
bcELBL	0	0
bcELBM	15	0
bcELCX	37	0
bcELDL	20	45
bcELGC	0	0
bcELGT	0	1
bcELHE	0	0
bcELHN	10	0
bcELHT	0	0
bcELIU	1	0
bcELJP	13	5
bcELMQ	20	0
bcELNN	0	0
bcELQT	0	0
bcELRV	38	0
bcELSE	0	0
bcELUP	0	0
bcELUR	0	0
bcELWY	0	0
bcELYU	0	0
bcEMES	0	55
bcEMGR	0	0
bcEMGU	0	0
bcEMIS	0	1
bcEMLD	0	8
bcEMLT	0	0
bcEMLY	31	10
bcEMMJ	29	13
bcEMOJ	0	0
bcEMOT	0	0
bcEMPI	0	0
bcEMPU	0	0
bcEMQA	70	2
bcEMQI	0	0
bcEMTE	0	8
bcEMUK	0	0
bcEMUY	25	59
bcEMVB	3	45
bcEMVN	0	1
bcEMXB	0	0
bcENAI	0	0
bcENAQ	0	0
bcENAT	1	0
bcENBC	0	0
bcENCY	25	0
bcENGS	0	0
bcENHQ	0	0
bcENIL	0	0
bcENJB	51	0
bcENLX	4	0
bcENNC	0	0
bcENND	0	0
bcENNH	0	27
bcENQH	0	0
bcENRK	6	1
bcENXB	86	0
bcENXX	36	1
bcENZC	0	0
bcEOEH	0	0
bcEOFM	0	0
bcEOHD	0	0
bcEOKJ	0	0
bcEONP	0	0
bcEOOF	0	0
bcEOOH	0	0
bcEOSW	1	0
bcEOSZ	1	0
bcEOUQ	0	0
bcEOWB	0	0
bcEOWS	0	0
bcEOZT	0	0
bcEPAA	0	0
bcEPAK	0	37
bcEPDM	0	39
bcEPIK	1	0
bcEPJS	35	6
bcEPKF	0	0
bcEPKS	0	0
bcEPMW	0	1
bcEPNU	1	0
bcEPOR	0	1
bcEPOU	0	1
bcEPRU	0	1
bcEPSN	2	29
bcEPVC	0	1
bcEPXA	0	0
bcEPYF	0	13
bcEPYL	0	0
bcEQKL	1	0
bcEQLL	0	0
bcEQNF	0	1
bcEQNH	0	9
bcEQQB	0	0
bcEQTI	26	0
bcEQWM	0	0
bcERAD	0	0
bcERDX	0	0
bcEREZ	0	0
bcERFL	0	0
bcERGC	0	0
bcERGD	0	62
bcERKG	0	0
bcERLD	0	0
bcERPZ	0	0
bcERTM	0	0
bcERWN	0	0
bcERWO	0	0
bcERZD	0	0
bcESAZ	0	32
bcESBL	0	0
bcESDJ	109	5
bcESDS	0	0
bcESHA	73	110
bcESHW	0	0
bcESJN	0	0
bcESPC	83	0
bcESQG	0	0
bcESSF	0	0
bcESSG	0	0
bcESSH	0	0
bcESSQ	0	0
bcESST	1	1
bcESTE	0	0
bcESUD	0	1
bcESVR	0	0
bcESWM	0	0
bcESZB	0	0
bcESZH	0	1
bcETDT	0	0
bcETGY	1	0
bcETHF	0	0
bcETHO	1	1
bcETHV	9	0
bcETJP	0	0
bcETLP	9	13
bcETOG	0	0
bcETQB	0	1
bcETQC	2	0
bcETQR	0	0
bcETUD	0	1
bcETUW	0	2
bcETVV	1	0
bcETVZ	0	0
bcETWV	0	0
bcETYV	0	0
bcETZD	0	0
bcEUBC	0	0
bcEUBQ	49	0
bcEUGR	0	0
bcEUHP	12	0
bcEUKO	0	0
bcEULF	0	0
bcEUMN	0	0
bcEUMO	0	0
bcEUMP	0	0
bcEUNW	0	0
bcEUOH	0	0
bcEUOT	1	0
bcEUTF	61	0
bcEUWH	2	0
bcEUZS	0	0
bcEVAQ	0	0
bcEVBW	0	0
bcEVDD	0	0
bcEVDF	0	0
bcEVIN	3	0
bcEVIX	0	0
bcEVPT	0	1
bcEVXE	133	1
bcEVZQ	3	12
bcEWAI	0	0
bcEWDB	1	0
bcEWFP	29	11
bcEWHZ	1	0
bcEWIN	0	0
bcEWJA	0	0
bcEWJE	0	0
bcEWJM	0	0
bcEWKG	0	0
bcEWKV	0	0
bcEWSD	0	0
bcEWVM	56	0
bcEWVQ	0	0
bcEXCP	0	0
bcEXFR	0	0
bcEXFS	0	0
bcEXGL	0	0
bcEXGY	1	0
bcEXHW	11	0
bcEXIM	0	0
bcEXLA	73	0
bcEXLU	0	0
bcEXOY	0	0
bcEXSX	0	0
bcEXYT	0	0
bcEYAY	0	0
bcEYBI	0	0
bcEYDU	0	0
bcEYEZ	1	0
bcEYKP	0	0
bcEYPG	0	0
bcEYPL	0	0
bcEYPW	9	0
bcEYQC	0	0
bcEYUU	46	0
bcEYZF	0	0
bcEZAM	0	0
bcEZAN	0	0
bcEZCT	0	0
bcEZDO	0	0
bcEZDQ	0	1
bcEZGS	1	0
bcEZKC	48	8
bcEZLY	0	0
bcEZOA	0	0
bcEZOG	0	0
bcEZQQ	10	0
bcEZSI	3	1
bcEZSW	0	0
bcEZUS	0	25
bcEZWG	0	0
bcEZZC	0	0
bcEZZV	0	1
bcFAAF	0	0
bcFACL	0	0
bcFACY	0	0
bcFAEQ	33	27
bcFALY	60	0
bcFART	1	0
bcFATB	0	0
bcFAUO	0	2
bcFAWI	0	0
bcFAXE	0	0
bcFBAF	0	0
bcFBCM	0	0
bcFBEY	0	0
bcFBGJ	0	0
bcFBGW	0	0
bcFBHN	0	0
bcFBJI	0	0
bcFBJV	0	0
bcFBSW	0	0
bcFBYP	0	33
bcFCGF	28	0
bcFCJV	0	0
bcFCLC	0	1
bcFCMC	0	0
bcFCPE	0	0
bcFCPM	1	0
bcFCRA	40	0
bcFCTD	0	0
bcFCUB	0	1
bcFCUK	0	0
bcFDEE	0	0
bcFDHD	0	0
bcFDHI	0	0
bcFDKA	0	0
bcFDMZ	0	0
bcFDNB	0	0
bcFDNO	4	0
bcFDOT	0	0
bcFDSS	0	0
bcFDVY	49	0
bcFDYV	0	0
bcFEAC	0	0
bcFECA	0	1
bcFEDU	0	0
bcFEEJ	1	0
bcFEGE	0	0
bcFEGX	221	0
bcFEHU	1	0
bcFEJP	0	0
bcFEKS	66	1
bcFEVN	2	0
bcFEVQ	1	0
bcFFJU	0	0
bcFFLR	0	0
bcFFLV	130	0
bcFFNT	1	0
bcFFPC	9	0
bcFFUL	0	0
bcFFVT	0	0
bcFFXG	23	0
bcFGDR	1	0
bcFGDZ	3	0
bcFGJC	0	0
bcFGKM	0	1
bcFGOU	0	38
bcFGUB	0	0
bcFGUJ	0	0
bcFGUR	0	2
bcFGVE	1	0
bcFGYA	1	0
bcFHGK	61	0
bcFHNS	0	0
bcFHZL	1	0
bcFIFG	10	0
bcFIIL	0	0
bcFIKT	26	0
bcFIPS	0	0
bcFIQE	0	0
bcFIRW	46	30
bcFIUI	0	0
bcFIUJ	42	22
bcFIVA	28	1
bcFIWR	0	0
bcFIZQ	0	0
bcFJAP	0	0
bcFJCF	2	0
bcFJCL	0	0
bcFJDU	0	0
bcFJIS	0	0
bcFJJI	1	0
bcFJLF	0	0
bcFJOY	0	0
bcFJRK	43	0
bcFJWL	0	0
bcFJZB	0	0
bcFKIH	0	0
bcFKIM	1	0
bcFKJL	0	0
bcFKMR	5	1
bcFKNG	0	0
bcFKNH	4	0
bcFKNW	1	0
bcFKUM	86	88
bcFKUP	2	1
bcFKVZ	0	2
bcFLEB	0	0
bcFLFU	0	0
bcFLIF	0	0
bcFLLS	0	2
bcFLME	2	1
bcFLMG	2	0
bcFLOG	0	0
bcFLPV	52	0
bcFLPW	0	0
bcFLRA	1	0
bcFLRU	1	1
bcFLTM	0	0
bcFLVN	0	0
bcFMBT	0	0
bcFMFW	0	0
bcFMLJ	0	0
bcFMLM	72	0
bcFMML	0	0
bcFMPF	0	0
bcFMPX	56	0
bcFMQH	0	0
bcFMQJ	1	2
bcFMRA	2	0
bcFMRW	0	0
bcFMTF	0	1
bcFMUH	1	0
bcFMUM	0	0
bcFMVI	1	0
bcFMVK	0	0
bcFMXP	0	0
bcFMXQ	0	0
bcFNAA	0	0
bcFNCA	1	0
bcFNDK	0	0
bcFNDX	0	0
bcFNEH	0	0
bcFNFZ	0	19
bcFNHA	0	14
bcFNHE	0	0
bcFNNQ	0	19
bcFNQQ	0	0
bcFNSD	0	0
bcFNST	0	20
bcFNUE	0	0
bcFNYA	0	0
bcFNZF	0	0
bcFNZU	0	0
bcFOCE	1	0
bcFODO	0	0
bcFOGA	0	13
bcFOHY	0	0
bcFOMJ	4	0
bcFOQT	0	0
bcFOSC	0	1
bcFOTG	69	0
bcFOUX	0	0
bcFOVS	0	0
bcFOWN	0	0
bcFPBM	0	0
bcFPCC	0	0
bcFPCK	0	0
bcFPEL	34	0
bcFPII	0	0
bcFPRL	0	0
bcFPUN	0	0
bcFPVT	0	1
bcFPYD	0	0
bcFPYW	8	0
bcFPZW	0	0
bcFPZY	0	1
bcFQAU	1	0
bcFQBG	0	0
bcFQIA	0	1
bcFQKP	0	0
bcFQYJ	0	0
bcFRCD	0	0
bcFRCH	1	0
bcFRDB	0	0
bcFRGO	1	0
bcFRIW	3	0
bcFRJH	0	1
bcFRQB	0	44
bcFRSH	0	0
bcFRZG	1	0
bcFSCH	0	0
bcFSDA	0	0
bcFSHC	0	0
bcFSHD	0	0
bcFSHN	0	0
bcFSHQ	0	0
bcFSIM	4	0
bcFSKM	0	0
bcFSNK	16	0
bcFSSN	0	0
bcFSUP	0	34
bcFSWD	0	0
bcFTGU	0	0
bcFTQE	0	2
bcFTQO	0	0
bcFTZT	0	0
bcFUAE	15	0
bcFUDD	1	0
bcFUDH	0	0
bcFUFG	2	0
bcFUFM	0	0
bcFUJL	1	0
bcFUKO	50	0
bcFUNT	0	0
bcFUOM	0	0
bcFUPU	53	0
bcFUQK	0	0
bcFUSS	111	0
bcFUST	18	0
bcFUSW	0	0
bcFUXC	0	40
bcFUXL	0	0
bcFUZJ	0	0
bcFVCM	0	0
bcFVCV	0	0
bcFVDZ	0	0
bcFVKF	0	0
bcFVOL	3	0
bcFVSG	0	0
bcFVUD	0	0
bcFVUM	0	0
bcFVVG	0	0
bcFVWV	0	0
bcFVYN	0	0
bcFWBM	0	0
bcFWGL	0	0
bcFWMN	0	0
bcFWOE	15	8
bcFWUE	0	0
bcFXAE	0	0
bcFXCN	0	0
bcFXGB	0	0
bcFXJV	0	0
bcFXKL	0	0
bcFXKU	1	0
bcFXNN	0	0
bcFXPW	0	0
bcFXPY	56	36
bcFXTK	1	0
bcFXXG	15	0
bcFXYO	0	0
bcFYCW	0	0
bcFYDB	0	0
bcFYFT	0	0
bcFYGG	0	0
bcFYGU	0	0
bcFYHA	1	14
bcFYHU	0	0
bcFYIA	0	0
bcFYJW	0	0
bcFYKL	0	0
bcFYMX	38	0
bcFYNZ	1	0
bcFYXJ	26	0
bcFYZN	0	0
bcFZCC	0	0
bcFZCD	1	0
bcFZCP	0	0
bcFZEW	0	0
bcFZFM	0	0
bcFZFT	0	0
bcFZHF	0	1
bcFZID	0	0
bcFZKK	1	0
bcFZKT	1	0
bcFZPN	0	0
bcFZRJ	0	0
bcFZRK	0	0
bcFZRL	2	0
bcFZZG	0	0
bcGAAK	0	0
bcGABQ	0	0
bcGAHE	1	0
bcGAMI	0	0
bcGANI	1	0
bcGASZ	0	0
bcGAWO	19	0
bcGBAR	16	1
bcGBBN	0	0
bcGBCK	16	0
bcGBDZ	0	0
bcGBEJ	41	0
bcGBEL	103	1
bcGBEP	2	0
bcGBEY	14	0
bcGBFV	0	0
bcGBGM	0	0
bcGBHV	0	0
bcGBIA	0	0
bcGBJO	0	29
bcGBJP	0	0
bcGBQW	0	0
bcGBYD	0	0
bcGBYL	98	0
bcGBYM	0	1
bcGBZU	0	0
bcGCDN	0	0
bcGCED	0	0
bcGCFC	0	0
bcGCFT	0	0
bcGCHA	10	0
bcGCNG	0	50
bcGCNX	0	0
bcGCPN	67	0
bcGCRN	0	0
bcGCRV	50	0
bcGCSM	0	0
bcGCVU	6	0
bcGDBZ	0	0
bcGDCA	0	0
bcGDED	0	0
bcGDFW	0	0
bcGDHQ	1	0
bcGDIV	0	0
bcGDMW	32	0
bcGDNH	37	0
bcGDQK	2	0
bcGDZQ	1	0
bcGDZR	0	0
bcGEAZ	0	0
bcGEBF	0	83
bcGEBI	0	11
bcGEFM	0	0
bcGEGR	0	0
bcGEGU	1	1
bcGEJP	1	1
bcGEKC	0	0
bcGELZ	0	0
bcGENT	2	0
bcGEOX	0	0
bcGESN	18	29
bcGEUE	0	0
bcGEVJ	0	7
bcGEWC	0	0
bcGEWZ	0	0
bcGEXY	1	0
bcGEXZ	0	0
bcGEYR	0	0
bcGFAE	0	41
bcGFAW	0	0
bcGFCU	0	0
bcGFHF	48	0
bcGFIJ	0	0
bcGFIO	0	0
bcGFQR	0	0
bcGFRQ	6	0
bcGGJQ	0	0
bcGGJR	25	0
bcGGKW	34	0
bcGGON	0	0
bcGGWG	0	0
bcGGYO	0	40
bcGHAS	40	0
bcGHCZ	0	0
bcGHEF	0	0
bcGHFC	0	0
bcGHIU	0	0
bcGHJB	15	0
bcGHSK	44	0
bcGHVG	25	77
bcGHVO	1	0
bcGICD	0	0
bcGICQ	0	0
bcGIGZ	0	0
bcGIHR	0	0
bcGIQV	22	0
bcGIVY	0	0
bcGJAY	0	0
bcGJBP	7	0
bcGJIM	1	0
bcGJNK	0	0
bcGJNS	44	0
bcGJOW	0	0
bcGJPN	0	0
bcGJQR	28	0
bcGJSF	0	0
bcGJTH	0	0
bcGJTY	1	0
bcGJUJ	38	1
bcGKIR	50	3
bcGKJL	0	0
bcGKKC	0	0
bcGKLZ	0	0
bcGKMC	1	0
bcGKMP	0	9
bcGKMV	45	0
bcGKNA	0	2
bcGKNP	0	1
bcGKNR	1	0
bcGKNW	0	0
bcGKNZ	1	19
bcGKPA	0	0
bcGKPE	1	0
bcGKPF	0	2
bcGKPH	0	1
bcGKPP	0	0
bcGKPS	0	0
bcGKQB	1	3
bcGKQR	5	0
bcGKQS	0	1
bcGKQV	1	0
bcGKQW	0	0
bcGKRG	1	0
bcGKRK	1	0
bcGKRM	35	0
bcGKRO	0	0
bcGKRQ	1	0
bcGKRU	0	0
bcGKRV	0	0
bcGKSE	0	0
bcGKSO	0	0
bcGKSX	0	0
bcGKTK	0	2
bcGKTO	0	0
bcGKTR	0	0
bcGKUB	2	1
bcGKUQ	0	1
bcGKUV	1	0
bcGKWJ	0	0
bcGKWO	1	0
bcGKWQ	0	0
bcGKWR	3	0
bcGKXV	0	0
bcGKYC	1	0
bcGKYI	1	0
bcGKZI	0	1
bcGKZK	0	1
bcGKZM	0	0
bcGLAT	0	0
bcGLMS	0	0
bcGLRI	0	0
bcGLVI	2	0
bcGLWJ	0	9
bcGMAM	0	1
bcGMFO	0	0
bcGMGE	42	0
bcGMHG	0	0
bcGMIP	1	0
bcGMJY	0	0
bcGMSP	0	0
bcGMTD	0	0
bcGNHS	0	0
bcGNTC	74	0
bcGNWT	36	0
bcGNXC	36	13
bcGNYM	0	1
bcGOAX	0	0
bcGOBE	0	0
bcGOBK	0	0
bcGOCR	0	0
bcGOEF	0	19
bcGOEV	0	0
bcGOFD	0	0
bcGOIP	0	0
bcGOJO	1	28
bcGOMO	0	0
bcGORC	0	0
bcGPAD	0	0
bcGPAE	0	0
bcGPDM	2	2
bcGPEU	5	0
bcGPEV	102	0
bcGPFU	0	0
bcGPNY	0	0
bcGPXA	0	0
bcGQAB	0	0
bcGQAR	90	0
bcGQAY	0	0
bcGQDO	0	0
bcGQDR	0	0
bcGQHL	0	0
bcGQIV	0	0
bcGQLT	47	0
bcGQLX	0	0
bcGQQA	0	0
bcGQQN	0	0
bcGQSI	0	0
bcGQVS	0	0
bcGQXT	0	0
bcGQZL	0	0
bcGRLX	0	0
bcGRQC	0	0
bcGRSO	0	0
bcGRSQ	0	0
bcGRUB	0	0
bcGRUH	0	0
bcGRVW	0	0
bcGRXR	0	0
bcGSAA	1	0
bcGSAS	0	0
bcGSBT	0	0
bcGSDL	13	0
bcGSEF	0	0
bcGSEM	0	0
bcGSEU	49	0
bcGSKH	0	1
bcGSKL	1	75
bcGSLU	35	1
bcGSMA	0	0
bcGSOW	0	0
bcGSQS	1	0
bcGSUC	0	0
bcGSWY	0	1
bcGSZI	0	0
bcGTAK	0	32
bcGTCG	47	3
bcGTHE	0	0
bcGTHJ	2	0
bcGTHX	0	2
bcGTKD	0	0
bcGTKS	31	69
bcGTPD	3	0
bcGTUJ	0	0
bcGUCY	0	0
bcGUJQ	0	0
bcGUNK	0	0
bcGUNV	0	0
bcGUOW	1	0
bcGURN	0	0
bcGURV	0	0
bcGUSM	0	0
bcGUUM	0	0
bcGUWX	0	0
bcGUXF	0	0
bcGVBJ	0	0
bcGVDD	1	0
bcGVJD	0	2
bcGVLW	0	0
bcGVMU	0	0
bcGVQD	0	0
bcGVSW	8	0
bcGVUG	0	0
bcGVVD	0	0
bcGVVR	0	0
bcGVVV	16	0
bcGVWK	0	39
bcGVXM	0	0
bcGWAA	0	5
bcGWAN	0	0
bcGWBA	0	0
bcGWBL	0	0
bcGWHE	0	0
bcGWJX	0	0
bcGWLN	74	159
bcGWOD	1	0
bcGWPT	0	0
bcGWRO	1	7
bcGWTW	0	0
bcGWVT	0	0
bcGWWY	13	0
bcGWXP	11	23
bcGXAF	0	0
bcGXAH	1	0
bcGXBH	0	0
bcGXNF	0	0
bcGXPB	1	1
bcGXPH	1	0
bcGXQN	0	0
bcGXTS	18	1
bcGXUI	0	30
bcGYCL	0	0
bcGYJC	0	0
bcGYJF	0	0
bcGYKY	0	0
bcGYMO	23	1
bcGYMV	1	1
bcGYRF	0	0
bcGYSE	0	0
bcGYWQ	0	0
bcGZFL	0	0
bcGZFZ	0	0
bcGZKZ	0	0
bcGZOP	1	0
bcGZPN	22	0
bcGZYF	44	0
bcGZYM	1	0
bcGZYQ	70	0
bcHACU	1	1
bcHADG	0	0
bcHAES	0	0
bcHAFR	0	0
bcHAGA	1	71
bcHAHI	0	1
bcHAJK	0	0
bcHAKV	0	0
bcHANT	12	1
bcHAOM	0	0
bcHAPE	0	0
bcHASH	0	0
bcHAWU	0	0
bcHBDM	0	0
bcHBDS	52	0
bcHBHS	0	0
bcHBLD	39	16
bcHBQJ	0	0
bcHBSD	0	0
bcHBSQ	0	0
bcHCBV	0	0
bcHCCN	0	0
bcHCCZ	0	0
bcHCFC	0	0
bcHCHN	0	0
bcHCLF	0	20
bcHCQB	1	0
bcHCQQ	1	0
bcHCRP	0	0
bcHCSR	0	0
bcHCUX	0	0
bcHCVC	48	0
bcHCVN	0	0
bcHCZN	0	25
bcHDFJ	0	0
bcHDHR	0	0
bcHDQV	12	0
bcHDVQ	0	0
bcHDYA	0	0
bcHEGK	0	0
bcHEIH	133	0
bcHEIX	0	0
bcHEIY	2	1
bcHEJB	0	0
bcHELJ	0	0
bcHETU	0	0
bcHEUH	0	79
bcHEXS	0	0
bcHFCS	0	0
bcHFFQ	7	0
bcHFFT	0	7
bcHFGY	0	0
bcHFLW	0	0
bcHFMI	1	0
bcHFMR	0	0
bcHFMX	1	0
bcHFMZ	64	0
bcHFOR	38	0
bcHFQF	0	0
bcHFRG	0	0
bcHFSC	1	0
bcHFTZ	0	0
bcHFVS	1	0
bcHFVT	0	0
bcHFXM	0	0
bcHGAI	0	0
bcHGBV	0	0
bcHGBX	0	0
bcHGCI	0	56
bcHGDS	0	0
bcHGGF	0	0
bcHGHP	0	0
bcHGJN	0	0
bcHGJX	0	0
bcHGKO	0	6
bcHGME	0	0
bcHGOI	0	34
bcHGPZ	0	0
bcHGZD	0	0
bcHHCH	0	0
bcHHDF	0	0
bcHHEH	0	0
bcHHEW	0	0
bcHHEX	0	0
bcHHFP	0	0
bcHHHW	2	1
bcHHSW	0	0
bcHHTV	12	0
bcHHUP	0	0
bcHHUS	0	0
bcHHWB	0	0
bcHHWN	36	0
bcHHWT	0	0
bcHICQ	0	0
bcHIGQ	1	0
bcHILY	0	0
bcHIRI	0	0
bcHIVY	0	0
bcHIXV	0	0
bcHIYH	0	0
bcHIZB	5	42
bcHJAZ	0	0
bcHJHK	0	0
bcHJIQ	0	40
bcHJLY	0	0
bcHJNC	0	0
bcHJNG	0	0
bcHJOT	0	1
bcHJVY	0	0
bcHJYS	0	0
bcHKBS	0	0
bcHKDZ	0	0
bcHKIS	0	0
bcHKJX	3	0
bcHKKU	33	0
bcHKLQ	0	0
bcHKMD	0	0
bcHKOX	0	1
bcHKPI	0	0
bcHKPM	0	0
bcHKQK	0	46
bcHKYS	0	0
bcHLBA	0	6
bcHLDX	0	0
bcHLEI	1	0
bcHLII	2	0
bcHLJC	4	0
bcHLJE	0	0
bcHLOY	5	0
bcHLPM	0	0
bcHLQC	0	0
bcHLSQ	1	0
bcHLSX	0	0
bcHLUL	0	0
bcHLVF	0	0
bcHLWQ	0	0
bcHLXA	53	23
bcHMAB	2	0
bcHMAZ	113	0
bcHMEX	0	0
bcHMHL	0	0
bcHMNI	0	0
bcHMYW	0	0
bcHNBG	1	0
bcHNCE	9	1
bcHNGO	0	0
bcHNLO	1	1
bcHNLX	5	0
bcHNLY	0	0
bcHNMH	0	0
bcHNMZ	13	31
bcHNNP	33	0
bcHNQQ	0	3
bcHNQX	27	1
bcHNQZ	30	0
bcHNUT	0	46
bcHNUZ	146	47
bcHNZJ	5	0
bcHOKC	0	0
bcHOLG	0	0
bcHOOU	0	0
bcHOOZ	0	0
bcHOTO	0	0
bcHOWU	0	0
bcHOXK	0	0
bcHOYJ	0	0
bcHPDS	0	0
bcHPGN	0	0
bcHPHK	0	0
bcHPIG	0	0
bcHPIN	1	2
bcHPJB	0	0
bcHPJH	0	0
bcHPMT	22	95
bcHPOM	0	0
bcHPPU	0	0
bcHPSH	0	0
bcHPSU	0	0
bcHPWH	0	0
bcHQBP	0	0
bcHQGT	0	0
bcHQGV	0	0
bcHQMB	0	0
bcHQNW	0	0
bcHQOG	0	0
bcHQTE	0	0
bcHQVQ	0	2
bcHQXB	0	0
bcHQXR	1	0
bcHRBE	0	0
bcHRDB	0	0
bcHRFD	0	0
bcHRKD	0	0
bcHRKT	0	0
bcHRQP	0	0
bcHRYX	0	0
bcHRZK	0	0
bcHSAU	0	0
bcHSDZ	0	0
bcHSEY	30	1
bcHSFR	1	0
bcHSGI	0	11
bcHSOI	0	0
bcHSOK	1	0
bcHSSG	0	0
bcHSSV	0	0
bcHSSY	0	0
bcHSUJ	0	0
bcHTEI	0	0
bcHTGM	0	0
bcHTHM	0	0
